#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
700882079,0.17,-0.496,-0.926,
700920603,0.169,-0.369,-0.879,
700959127,0.085,-0.07,-0.968,
700997652,-0.027,0.414,-1.129,
701036176,-0.075,0.598,-1.229,
701074700,-0.066,0.57,-1.093,
701113225,0.003,0.231,-0.968,
701151749,0.094,-0.173,-0.905,
701190274,0.168,-0.47,-0.889,
701228798,0.186,-0.428,-0.902,
701267322,0.101,-0.173,-0.926,
701305847,0.001,0.272,-1.103,
701344371,-0.075,0.519,-1.181,
701382895,-0.07,0.526,-1.229,
701421419,-0.03,0.397,-1.063,
701459944,0.063,-0.079,-0.967,
701498468,0.164,-0.421,-0.942,
701536992,0.177,-0.361,-0.834,
701575517,0.119,-0.143,-0.854,
701614041,0.044,0.115,-1.026,
701652566,-0.029,0.465,-1.14,
701691090,-0.075,0.636,-1.159,
701729614,-0.051,0.51,-1.082,
701768139,0.021,0.052,-0.972,
701806663,0.131,-0.378,-0.955,
701845187,0.189,-0.485,-0.868,
701883712,0.139,-0.233,-0.875,
701922236,0.034,0.142,-1.013,
701960760,-0.055,0.465,-1.121,
701999285,-0.078,0.583,-1.182,
702037809,-0.051,0.449,-1.067,
702076333,0.034,0.049,-0.966,
702114857,0.139,-0.359,-0.947,
702153382,0.187,-0.447,-0.887,
702191906,0.121,-0.19,-0.9,
702230431,0.025,0.086,-1.025,
702268955,-0.063,0.512,-1.163,
702307479,-0.088,0.584,-1.212,
702346003,-0.068,0.5,-1.074,
702384528,-0.01,0.198,-0.968,
702423052,0.089,-0.237,-0.92,
702461576,0.18,-0.473,-0.845,
702500101,0.179,-0.392,-0.816,
702538625,0.103,-0.143,-0.955,
702577149,-0.005,0.269,-1.109,
702615673,-0.121,0.698,-1.189,
702654198,-0.134,0.642,-1.263,
702692723,-0.072,0.34,-1.064,
702731247,0.049,-0.172,-0.9,
702769771,0.198,-0.61,-0.866,
702808295,0.191,-0.478,-0.775,
702846820,0.072,-0.132,-0.936,
702885344,-0.034,0.365,-1.182,
702923868,-0.112,0.533,-1.274,
702962393,-0.104,0.573,-1.181,
703000917,-0.052,0.37,-0.952,
703039442,0.061,-0.037,-0.846,
703077966,0.179,-0.444,-0.923,
703116490,0.198,-0.502,-0.859,
703155015,0.115,-0.204,-0.95,
703193539,-0.014,0.283,-1.143,
703232063,-0.094,0.64,-1.19,
703270588,-0.06,0.514,-1.116,
703309112,0.029,-0.102,-0.878,
703347636,0.153,-0.449,-0.908,
703386160,0.135,-0.381,-0.947,
703424685,0,0.197,-1.03,
703463209,-0.06,0.422,-1.183,
703501733,0.019,0.145,-1.138,
703540257,0.123,0.1,-0.94,
703578782,0.1,0.005,-0.878,
703617306,0.095,-0.226,-0.984,
703655830,0.066,-0.115,-0.91,
703694355,0.021,-0.098,-0.897,
703732880,0.072,-0.024,-1.163,
703771404,0.045,0.205,-1.155,
703809929,0.1,0.395,-1.075,
703848452,0.148,0.468,-0.989,
703886977,0.084,0.095,-0.886,
703925501,0.049,-0.108,-0.812,
703964026,0.045,-0.553,-0.935,
704002550,0.073,-0.42,-1.133,
704041074,0.117,-0.205,-1.099,
704079598,0.166,0.114,-1.119,
704118123,0.217,0.377,-1.172,
704156647,0.204,0.334,-1.05,
704195172,0.169,0.359,-1.004,
704233696,0.081,0.046,-0.851,
704272220,-0.027,-0.196,-0.899,
704310745,-0.1,-0.483,-0.933,
704349269,-0.023,-0.356,-1.028,
704387793,0.127,0.06,-1.047,
704426317,0.219,0.36,-1.158,
704464842,0.201,0.413,-1.172,
704503366,0.123,0.329,-1.003,
704541891,0.04,0.126,-0.903,
704580415,-0.021,-0.036,-0.917,
704618939,-0.067,-0.219,-0.927,
704657464,-0.067,-0.343,-1.025,
704695988,-0.017,-0.233,-0.987,
704734512,0.091,-0.054,-1.029,
704773037,0.163,0.114,-1.078,
704811561,0.183,0.249,-1.058,
704850085,0.221,0.286,-1.123,
704888610,0.218,0.361,-1.041,
704927134,0.157,0.21,-0.959,
704965658,0.07,0.062,-0.914,
705004182,-0.01,-0.055,-0.895,
705042707,-0.074,-0.248,-0.946,
705081232,-0.073,-0.247,-1.058,
705119756,-0.025,-0.132,-1.048,
705158280,0.052,0.05,-0.98,
705196804,0.179,0.261,-1.082,
705235328,0.255,0.376,-1.124,
705273853,0.21,0.346,-1.007,
705312377,0.118,0.154,-0.954,
705350902,0.014,-0.136,-1.013,
705389426,-0.077,-0.253,-0.983,
705427950,-0.099,-0.231,-0.943,
705466475,-0.036,-0.101,-0.95,
705504999,0.084,0.1,-1.008,
705543524,0.184,0.21,-1.069,
705582048,0.212,0.297,-1.16,
705620572,0.186,0.283,-1.019,
