#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
931065095,-0.374,-0.297,-0.908,
931103619,-0.29,-0.29,-1.017,
931142143,0.021,-0.348,-1.093,
931180667,0.483,-0.259,-1.257,
931219190,0.963,-0.424,-1.102,
931257715,1.12,-0.812,-0.857,
931296238,0.713,-0.671,-0.966,
931334762,0.066,-0.124,-0.913,
931373287,-0.445,0.044,-1.034,
931411810,-0.816,0.125,-1.15,
931450334,-0.997,0.377,-1.042,
931488858,-0.974,0.322,-1.02,
931527382,-0.777,0.185,-1.061,
931565905,-0.461,0.153,-0.831,
931604430,-0.071,0.062,-0.805,
931642954,0.399,-0.013,-1.049,
931681478,0.902,-0.183,-0.997,
931720004,1.152,-0.464,-0.908,
931758525,0.958,-0.376,-0.917,
931797049,0.409,-0.134,-0.878,
931835573,-0.13,0.032,-1.022,
931874097,-0.529,0.06,-1.204,
931912621,-0.808,0.237,-1.236,
931951144,-0.834,0.203,-1.133,
931989668,-0.726,0.121,-1.027,
932028192,-0.57,0.096,-0.909,
932066716,-0.364,0.086,-0.857,
932105240,-0.114,0.048,-0.94,
932143764,0.324,0.009,-1.043,
932182288,0.827,-0.422,-0.915,
932220812,1.068,-0.657,-0.942,
932259336,0.885,-0.429,-0.85,
932297860,0.443,-0.149,-0.884,
932336384,0.013,-0.141,-0.993,
932374907,-0.448,-0.026,-1.049,
932413432,-0.833,0.238,-1.231,
932451955,-0.945,0.29,-1.355,
932490479,-0.85,0.429,-1.318,
932529003,-0.566,0.491,-1.249,
932567527,-0.219,0.243,-0.914,
932606050,0.177,-0.472,-0.663,
932644575,0.495,-1.138,-0.749,
932683099,0.471,-0.921,-0.617,
932721622,0.355,-0.722,-0.571,
932760146,0.034,-0.477,-0.648,
932798670,-0.339,0.419,-1.352,
932837194,-0.642,1.018,-1.914,
932875718,-0.521,0.582,-1.492,
932914242,-0.294,0.525,-0.962,
932952766,0.04,-0.243,-0.586,
932991290,0.345,-0.839,-0.688,
933029814,0.345,-0.874,-0.729,
933068338,0.144,-0.68,-0.661,
933106861,-0.256,-0.182,-0.756,
933145385,-0.659,0.971,-1.337,
933183909,-0.814,1.281,-1.833,
933222433,-0.638,0.699,-1.271,
933260957,-0.232,0.012,-0.745,
933299481,0.343,-0.952,-0.712,
933338005,0.484,-0.926,-0.586,
933376529,0.26,-0.514,-0.525,
933415052,-0.13,-0.119,-0.797,
933453576,-0.488,1.094,-1.541,
933492100,-0.637,0.991,-1.673,
933530624,-0.449,0.564,-1.05,
933569148,-0.02,-0.333,-0.606,
933607672,0.404,-1.023,-0.685,
933646196,0.377,-0.914,-0.633,
933684720,0.101,-0.651,-0.59,
933723244,-0.314,-0.036,-0.852,
933761767,-0.642,1.135,-1.827,
933800291,-0.694,0.622,-1.69,
933838815,-0.553,0.54,-1.165,
933877339,-0.156,-0.257,-0.532,
933915863,0.323,-1.066,-0.471,
933954387,0.401,-1.094,-0.597,
933992911,0.151,-0.639,-0.646,
934031435,-0.202,-0.21,-0.828,
934069958,-0.531,0.886,-1.702,
934108483,-0.7,0.82,-1.859,
934147007,-0.437,0.248,-1.039,
934185530,0.001,-0.382,-0.545,
934224054,0.369,-1.097,-0.399,
934262578,0.374,-1.131,-0.569,
934301102,0.098,-0.634,-0.683,
934339626,-0.205,0.31,-1.083,
934378150,-0.473,1.145,-1.81,
934416674,-0.379,0.534,-1.27,
934455198,0.008,-0.289,-0.695,
934493722,0.383,-1.027,-0.604,
934532245,0.354,-0.859,-0.596,
934570770,0.062,-0.267,-0.722,
934609294,-0.232,0.6,-1.289,
934647817,-0.398,0.742,-1.623,
934686341,-0.216,0.098,-1.201,
934724865,0.108,-0.391,-0.706,
934763389,0.225,-0.551,-0.701,
934801913,0.098,-0.308,-0.951,
934840437,-0.136,0.243,-1.483,
934878961,-0.133,0.418,-0.901,
934917485,-0.045,0.046,-0.931,
934956009,0.08,0.172,-0.845,
934994532,0.2,0.012,-1.015,
935033057,0.014,-0.22,-1.044,
935071580,0.045,-0.707,-0.976,
935110104,0.219,-0.428,-0.985,
935148628,0.154,-0.256,-0.835,
935187152,0.348,0.144,-0.823,
935225676,0.855,0.367,-1.153,
935264200,0.904,0.441,-1.186,
935302724,0.667,0.431,-0.973,
935341248,0.096,-0.336,-0.746,
935379772,-0.312,-0.982,-0.798,
935418295,-0.294,-0.669,-0.948,
935456819,0.208,0.071,-0.846,
935495343,0.796,0.862,-1.001,
935533867,0.909,0.781,-1.2,
935572391,0.675,0.489,-1.101,
935610915,0.09,-0.158,-0.735,
935649439,-0.474,-1.042,-0.733,
935687963,-0.484,-1.214,-0.763,
935726487,-0.174,-0.693,-0.82,
935765011,0.366,0.163,-0.885,
935803535,0.946,0.789,-1.231,
935842059,1.012,0.673,-1.346,
935880582,0.763,0.478,-1.081,
935919107,0.254,0.115,-0.72,
935957630,-0.305,-0.731,-0.744,
935996155,-0.592,-1.112,-0.764,
936034678,-0.425,-0.809,-0.713,
936073202,-0.061,-0.293,-0.826,
936111726,0.556,0.257,-1.074,
936150250,0.931,0.637,-1.432,
936188774,0.777,0.478,-1.247,
936227298,0.514,0.281,-1.045,
936265822,0.088,-0.099,-0.804,
936304346,-0.287,-0.566,-0.748,
936342870,-0.585,-0.887,-0.663,
936381394,-0.358,-0.696,-0.849,
936419918,0.151,0.048,-1.019,
936458442,0.632,0.562,-1.184,
936496965,0.777,0.562,-1.297,
936535490,0.549,0.353,-1.078,
936574013,0.199,0.088,-0.834,
936612538,-0.306,-0.597,-0.791,
