@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_ACC_V numeric
@attribute F5_VAR_on_ACC_X numeric
@attribute F6_VAR_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Z numeric
@attribute F8_VAR_on_ACC_V numeric
@attribute F9_MIN_on_ACC_X numeric
@attribute F10_MIN_on_ACC_Y numeric
@attribute F11_MIN_on_ACC_Z numeric
@attribute F12_MIN_on_ACC_V numeric
@attribute F13_MAX_on_ACC_X numeric
@attribute F14_MAX_on_ACC_Y numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MAX_on_ACC_V numeric
@attribute class {Jaz, Mami, Mirovanje, Sestra, Vati}

@data
1.00391, 0.0107574, 0.00865173, 1.00391, 0.00585938, 2.32458e-06, 2.20537e-06, 0.00585938, 1.00488, 0.00699997, 0.0059967, 1.00488, 1.01172, 0.0139999, 0.010994, 1.01172, Mirovanje
1.00488, 0.0111313, 0.00881958, 1.00488, 0.00292969, 1.90735e-06, 2.98023e-06, 0.00292969, 1.00488, 0.00699997, 0.00499725, 1.00488, 1.01367, 0.0149994, 0.0129929, 1.01367, Mirovanje
1.00391, 0.0106812, 0.00891876, 1.00391, 0.00585938, 1.90735e-06, 1.90735e-06, 0.00585938, 1.00488, 0.00699997, 0.00699997, 1.00488, 1.0127, 0.0139999, 0.010994, 1.0127, Mirovanje
1.00391, 0.0108948, 0.00868225, 1.00391, 0.00683594, 2.38419e-06, 2.32458e-06, 0.00683594, 1.00586, 0.0059967, 0.0059967, 1.00586, 1.0127, 0.0139999, 0.0119934, 1.0127, Mirovanje
1.00391, 0.0107727, 0.00875854, 1.00391, 0.00488281, 3.09944e-06, 1.96695e-06, 0.00488281, 1.00391, 0.00699997, 0.0059967, 1.00391, 1.01074, 0.0149994, 0.0119934, 1.01074, Mirovanje
1.00488, 0.0104752, 0.00865936, 1.00488, 0.00390625, 2.02656e-06, 2.6226e-06, 0.00390625, 1.00391, 0.00699997, 0.00499725, 1.00391, 1.0127, 0.0129929, 0.010994, 1.0127, Mirovanje
1.00391, 0.0110474, 0.00879669, 1.00391, 0.00585938, 2.5034e-06, 2.563e-06, 0.00585938, 1.00488, 0.00799561, 0.00499725, 1.00488, 1.01172, 0.0139999, 0.010994, 1.01172, Mirovanje
1.00391, 0.010994, 0.00875092, 1.00391, 0.00683594, 2.38419e-06, 2.08616e-06, 0.00683594, 1.00586, 0.00799561, 0.0059967, 1.00586, 1.01172, 0.0139999, 0.010994, 1.01172, Mirovanje
1.00391, 0.0100632, 0.00867462, 1.00391, 0.00488281, 2.98023e-06, 2.80142e-06, 0.00488281, 1.00488, 0.0059967, 0.0059967, 1.00488, 1.01172, 0.0139999, 0.0119934, 1.01172, Mirovanje
1.00391, 0.0105209, 0.00855255, 1.00391, 0.00488281, 2.92063e-06, 2.44379e-06, 0.00488281, 1.00488, 0.00699997, 0.0059967, 1.00488, 1.01172, 0.0139999, 0.010994, 1.01172, Mirovanje
1.00391, 0.010231, 0.00883484, 1.00391, 0.00585938, 1.84774e-06, 3.51667e-06, 0.00585938, 1.00488, 0.00699997, 0.00499725, 1.00488, 1.0127, 0.0139999, 0.0119934, 1.0127, Mirovanje
1.00391, 0.0104218, 0.00862885, 1.00391, 0.00585938, 2.5034e-06, 3.21865e-06, 0.00585938, 1.00391, 0.0059967, 0.00499725, 1.00391, 1.0127, 0.0139999, 0.0129929, 1.0127, Mirovanje
1.00488, 0.0108032, 0.00869751, 1.00488, 0.00292969, 2.86102e-06, 3.03984e-06, 0.00292969, 1.00488, 0.00499725, 0.00499725, 1.00488, 1.01172, 0.0139999, 0.0119934, 1.01172, Mirovanje
1.00391, 0.0106277, 0.00846863, 1.00391, 0.00488281, 2.92063e-06, 2.14577e-06, 0.00488281, 1.00488, 0.00699997, 0.0059967, 1.00488, 1.01172, 0.0139999, 0.010994, 1.01172, Mirovanje
1.00391, 0.0105667, 0.00874329, 1.00391, 0.00585938, 2.6226e-06, 2.80142e-06, 0.00585938, 1.00586, 0.00799561, 0.0059967, 1.00586, 1.0127, 0.0129929, 0.0129929, 1.0127, Mirovanje
1.00391, 0.0103607, 0.00880432, 1.00391, 0.00683594, 1.78814e-06, 2.6226e-06, 0.00683594, 1.00488, 0.00699997, 0.0059967, 1.00488, 1.01172, 0.0129929, 0.0129929, 1.01172, Mirovanje
1.00391, 0.0110016, 0.0085907, 1.00391, 0.00488281, 3.15905e-06, 2.6226e-06, 0.00488281, 1.00488, 0.00699997, 0.0059967, 1.00488, 1.01172, 0.0149994, 0.010994, 1.01172, Mirovanje
1.00391, 0.0105057, 0.0089798, 1.00391, 0.00683594, 2.80142e-06, 2.32458e-06, 0.00683594, 1.00586, 0.00699997, 0.0059967, 1.00586, 1.01172, 0.0149994, 0.0119934, 1.01172, Mirovanje
1.00391, 0.0110321, 0.00878143, 1.00391, 0.00585938, 2.86102e-06, 2.38419e-06, 0.00585938, 1.00391, 0.00699997, 0.0059967, 1.00391, 1.01172, 0.0149994, 0.0119934, 1.01172, Mirovanje
1.00391, 0.0106201, 0.00869751, 1.00391, 0.00585938, 2.6226e-06, 2.5034e-06, 0.00585938, 1.00586, 0.00699997, 0.0059967, 1.00586, 1.0127, 0.0139999, 0.0119934, 1.0127, Mirovanje
1.00391, 0.0107117, 0.00878143, 1.00391, 0.00585938, 2.68221e-06, 2.563e-06, 0.00585938, 1.00586, 0.00699997, 0.00499725, 1.00586, 1.01172, 0.0149994, 0.0119934, 1.01172, Mirovanje
1.00391, 0.0106735, 0.00896454, 1.00391, 0.00683594, 2.5034e-06, 2.44379e-06, 0.00683594, 1.00391, 0.00799561, 0.0059967, 1.00391, 1.01367, 0.0149994, 0.010994, 1.01367, Mirovanje
1.00391, 0.01091, 0.00893402, 1.00391, 0.00683594, 2.74181e-06, 2.38419e-06, 0.00683594, 1.00391, 0.00799561, 0.0059967, 1.00391, 1.01172, 0.0139999, 0.0119934, 1.01172, Mirovanje
1.00488, 0.0103073, 0.00892639, 1.00488, 0.00195313, 2.86102e-06, 2.38419e-06, 0.00195313, 1.00586, 0.0059967, 0.0059967, 1.00586, 1.01367, 0.0139999, 0.0119934, 1.01367, Mirovanje
1.00391, 0.0106888, 0.00889587, 1.00391, 0.00488281, 2.02656e-06, 2.08616e-06, 0.00488281, 1.00488, 0.00699997, 0.0059967, 1.00488, 1.0127, 0.0139999, 0.0119934, 1.0127, Mirovanje
1.00391, 0.0106277, 0.00852966, 1.00391, 0.00488281, 1.72853e-06, 2.6226e-06, 0.00488281, 1.00586, 0.00699997, 0.00499725, 1.00586, 1.01172, 0.0139999, 0.0119934, 1.01172, Mirovanje
1.00391, 0.0108795, 0.00846863, 1.00391, 0.00488281, 3.03984e-06, 2.5034e-06, 0.00488281, 1.00488, 0.00699997, 0.0059967, 1.00488, 1.01172, 0.0139999, 0.0119934, 1.01172, Mirovanje
1.00391, 0.0104218, 0.0087738, 1.00391, 0.00488281, 2.44379e-06, 3.09944e-06, 0.00488281, 1.00488, 0.00699997, 0.0059967, 1.00488, 1.01172, 0.0139999, 0.0119934, 1.01172, Mirovanje
1.00391, 0.0108414, 0.00843811, 1.00391, 0.00390625, 1.96695e-06, 3.09944e-06, 0.00390625, 1.00586, 0.00799561, 0.0039978, 1.00586, 1.01172, 0.0139999, 0.010994, 1.01172, Mirovanje
1.00391, 0.0108719, 0.0087738, 1.00391, 0.00683594, 2.02656e-06, 2.32458e-06, 0.00683594, 1.00293, 0.00799561, 0.0059967, 1.00293, 1.01172, 0.0149994, 0.0129929, 1.01172, Mirovanje
1.00391, 0.0107498, 0.00878906, 1.00391, 0.00585938, 1.66893e-06, 2.563e-06, 0.00585938, 1.00488, 0.00799561, 0.0059967, 1.00488, 1.01172, 0.0149994, 0.0119934, 1.01172, Mirovanje
1.00391, 0.0104446, 0.00885773, 1.00391, 0.00683594, 2.86102e-06, 2.38419e-06, 0.00683594, 1.00586, 0.00699997, 0.0059967, 1.00586, 1.01172, 0.0139999, 0.010994, 1.01172, Mirovanje
1.00391, 0.0103378, 0.0087738, 1.00391, 0.00488281, 2.86102e-06, 2.26498e-06, 0.00488281, 1.00488, 0.00699997, 0.00499725, 1.00488, 1.01172, 0.0139999, 0.010994, 1.01172, Mirovanje
1.00391, 0.0105209, 0.00849152, 1.00391, 0.00585938, 2.74181e-06, 2.6226e-06, 0.00585938, 1.00488, 0.00699997, 0.00499725, 1.00488, 1.0127, 0.0129929, 0.010994, 1.0127, Mirovanje
1.00391, 0.0107574, 0.00836182, 1.00391, 0.00488281, 2.92063e-06, 2.44379e-06, 0.00488281, 1.00293, 0.00699997, 0.00499725, 1.00293, 1.01074, 0.0139999, 0.010994, 1.01074, Mirovanje
1.00391, 0.0113907, 0.00829315, 1.00391, 0.00585938, 2.74181e-06, 2.5034e-06, 0.00585938, 1.00488, 0.00799561, 0.00499725, 1.00488, 1.01172, 0.0149994, 0.010994, 1.01172, Mirovanje
1.00391, 0.0106354, 0.00808716, 1.00391, 0.00488281, 2.26498e-06, 2.08616e-06, 0.00488281, 1.00488, 0.00699997, 0.00499725, 1.00488, 1.01074, 0.0139999, 0.0119934, 1.01074, Mirovanje
0.974609, -0.0184937, 0.00911713, 1.00391, 0.0341797, 0.0284576, 1.54376e-05, 0.00488281, 0.0019989, -0.996582, 0.00499725, 0.99707, 1.01172, 0.0149994, 0.0299988, 1.01172, Mirovanje
0.00112629, -1, 0.0308228, 1.00098, 1.3113e-06, 0, 3.33786e-06, 0, -0.000999451, -1.00195, 0.0279999, 0.993164, 0.00499725, -0.992676, 0.0329895, 1.00293, Mirovanje
0.00121307, -1, 0.0307007, 1.00098, 1.43051e-06, 0, 8.58307e-06, 0, -0.000999451, -1.00195, 0.0259857, 0.993164, 0.00499725, -0.992676, 0.0349731, 1.00293, Mirovanje
0.00116348, -1.00098, 0.0310059, 1.00098, 1.72853e-06, 0, 7.15256e-06, 0, -0.0019989, -1, 0.0279999, 0.993164, 0.00499725, -0.992676, 0.0339966, 1.00098, Mirovanje
0.00115585, -1, 0.030426, 1.00098, 1.43051e-06, 0, 6.19888e-06, 0, -0.000999451, -1, 0.0279999, 0.991211, 0.0039978, -0.990723, 0.0329895, 1.00098, Mirovanje
0.00104904, -1.00098, 0.0305786, 1.00098, 1.3113e-06, 0, 3.8147e-06, 0, -0.000999451, -1, 0.0279999, 0.992188, 0.0039978, -0.991699, 0.0329895, 1.00098, Mirovanje
0.00109768, -1, 0.0303345, 1.00098, 1.37091e-06, 0, 8.58307e-06, 0, -0.000999451, -1.00098, 0.0279999, 0.994141, 0.0039978, -0.993652, 0.0319824, 1.00098, Mirovanje
0.00121212, -1, 0.0306244, 1.00098, 1.66893e-06, 0, 5.72205e-06, 0, -0.0019989, -1.00195, 0.0279999, 0.993164, 0.0039978, -0.992676, 0.0339966, 1.00293, Mirovanje
0.00107002, -1, 0.0307007, 1.00098, 1.90735e-06, 0, 4.29153e-06, 0, -0.0019989, -1, 0.0269928, 0.993164, 0.0039978, -0.992676, 0.0339966, 1.00098, Mirovanje
0.00119495, -1, 0.0305481, 1, 2.32458e-06, 0, 6.19888e-06, 0, -0.000999451, -1.00098, 0.0279999, 0.993164, 0.00799561, -0.992676, 0.0339966, 1.00098, Mirovanje
0.00124168, -1, 0.0307007, 1, 1.66893e-06, 0, 9.53674e-06, 0, -0.0019989, -1.00098, 0.0269928, 0.993164, 0.00499725, -0.992676, 0.0339966, 1.00098, Mirovanje
0.00127029, -1, 0.0307159, 1.00098, 1.49012e-06, 0, 3.33786e-06, 0, -0.000999451, -1.00098, 0.0269928, 0.994141, 0.0039978, -0.993652, 0.0339966, 1.00098, Mirovanje
0.00114536, -1, 0.0305481, 1.00098, 1.78814e-06, 0, 7.62939e-06, 0, -0.0019989, -0.998535, 0.0279999, 0.993164, 0.00499725, -0.992676, 0.0339966, 0.999023, Mirovanje
0.00122261, -1.00098, 0.0309143, 1.00098, 1.72853e-06, 0, 5.72205e-06, 0, -0.000999451, -1.00098, 0.0279999, 0.991211, 0.00499725, -0.990723, 0.0329895, 1.00098, Mirovanje
0.00102043, -1, 0.0306091, 1.00098, 1.07288e-06, 0, 6.19888e-06, 0, -0.000999451, -1.00098, 0.0279999, 0.987793, 0.0039978, -0.987793, 0.0339966, 1.00098, Mirovanje
0.00155067, -1.00098, 0.0308685, 1.00098, 1.66893e-06, 0, 1.04904e-05, 0, -0.0019989, -1.00781, 0.0279999, 0.986816, 0.00499725, -0.986816, 0.0339966, 1.00879, Mirovanje
0.0014801, -1, 0.0308838, 1.00098, 2.14577e-06, 0, 8.58307e-06, 0, -0.000999451, -1.00293, 0.0269928, 0.989258, 0.00699997, -0.98877, 0.0349731, 1.00293, Mirovanje
0.00119305, -1, 0.030777, 1.00098, 1.43051e-06, 0, 6.19888e-06, 0, -0.0019989, -0.998535, 0.0269928, 0.993164, 0.00499725, -0.992676, 0.0339966, 0.999023, Mirovanje
0.00129509, -1.00098, 0.0305481, 1.00098, 1.66893e-06, 0, 7.62939e-06, 0, -0.0019989, -0.998535, 0.0279999, 0.992188, 0.00499725, -0.991699, 0.0339966, 0.999023, Mirovanje
0.0014143, -1, 0.0305176, 1.00098, 1.78814e-06, 0, 7.62939e-06, 0, -0.0019989, -1.00098, 0.0269928, 0.993164, 0.0039978, -0.992676, 0.0339966, 1.00098, Mirovanje
0.00119591, -1.00098, 0.0305176, 1.00098, 1.37091e-06, 0, 2.86102e-06, 0, -0.0019989, -1, 0.0279999, 0.994141, 0.0039978, -0.993652, 0.0339966, 1.00098, Mirovanje
0.0012722, -1.00098, 0.0302734, 1.00098, 1.66893e-06, 0, 6.19888e-06, 0, -0.000999451, -1, 0.0279999, 0.994141, 0.00499725, -0.993652, 0.0329895, 1.00098, Mirovanje
0.00105858, -1.00098, 0.0305786, 1.00098, 1.49012e-06, 0, 1.09673e-05, 0, -0.0019989, -1.00098, 0.0279999, 0.993164, 0.0039978, -0.992676, 0.0339966, 1.00098, Mirovanje
0.00114727, -1.00098, 0.0303955, 1.00098, 1.78814e-06, 0, 1.00136e-05, 0, -0.0019989, -1.00098, 0.0269928, 0.993164, 0.00499725, -0.992676, 0.0329895, 1.00098, Mirovanje
0.00127983, -1.00098, 0.0308228, 1.00098, 1.96695e-06, 0, 5.72205e-06, 0, -0.000999451, -1.00098, 0.0279999, 0.993164, 0.00499725, -0.992676, 0.0349731, 1.00098, Mirovanje
0.00133038, -1, 0.0303497, 1, 1.72853e-06, 0, 2.38419e-06, 0, -0.0019989, -1, 0.0269928, 0.993164, 0.0039978, -0.992676, 0.0329895, 1.00098, Mirovanje
0.00116634, -1, 0.0301514, 1.00098, 1.3113e-06, 0, 4.76837e-06, 0, -0.000999451, -0.998535, 0.0269928, 0.993164, 0.0039978, -0.992676, 0.0329895, 0.999023, Mirovanje
0.00118256, -1, 0.0305939, 1, 1.72853e-06, 0, 3.33786e-06, 0, -0.0019989, -1.00098, 0.0279999, 0.992188, 0.0039978, -0.991699, 0.0329895, 1.00098, Mirovanje
0.00118446, -1.00098, 0.0303497, 1.00098, 1.19209e-06, 0, 3.8147e-06, 0, -0.000999451, -1, 0.0279999, 0.994141, 0.0039978, -0.993652, 0.0339966, 1.00098, Mirovanje
0.0012598, -1, 0.0302582, 1, 1.3113e-06, 0, 3.8147e-06, 0, 0, -1.00098, 0.0279999, 0.992188, 0.00499725, -0.991699, 0.0329895, 1.00098, Mirovanje
0.00131035, -1, 0.0306396, 1.00098, 1.54972e-06, 0, 6.67572e-06, 0, -0.000999451, -1, 0.0279999, 0.993164, 0.00499725, -0.992676, 0.0339966, 1.00098, Mirovanje
0.00128937, -1, 0.0302887, 1.00098, 2.6226e-06, 0, 4.29153e-06, 0, -0.00299835, -1.00195, 0.0279999, 0.993164, 0.0059967, -0.992676, 0.0319824, 1.00293, Mirovanje
0.00117397, -1, 0.030426, 1.00098, 1.54972e-06, 0, 1.43051e-06, 0, -0.000999451, -1, 0.0269928, 0.994141, 0.00499725, -0.993652, 0.0339966, 1.00098, Mirovanje
0.00104809, -1, 0.0300293, 1, 1.43051e-06, 0, 8.58307e-06, 0, -0.000999451, -1, 0.0269928, 0.993164, 0.0039978, -0.992676, 0.0329895, 1.00098, Mirovanje
0.00128746, -1, 0.0307007, 1.00098, 1.49012e-06, 0, 9.53674e-07, 0, -0.000999451, -1.00098, 0.0279999, 0.993164, 0.0039978, -0.992676, 0.0329895, 1.00098, Mirovanje
0.00106716, -1.00098, 0.0302887, 1.00098, 1.43051e-06, 0, 6.19888e-06, 0, -0.000999451, -1, 0.0269928, 0.993164, 0.00499725, -0.992676, 0.0349731, 1.00098, Mirovanje
0.00143909, -1, 0.0302887, 1.00098, 1.43051e-06, 0, 6.19888e-06, 0, -0.000999451, -1.00098, 0.0269928, 0.992188, 0.0059967, -0.991699, 0.0329895, 1.00098, Mirovanje
0.0011158, -1, 0.0301971, 1.00098, 1.60933e-06, 0, 4.76837e-06, 0, -0.0019989, -1, 0.0269928, 0.992676, 0.00499725, -0.992676, 0.0329895, 1.00098, Mirovanje
0.00141144, -1.00098, 0.0304565, 1.00098, 1.96695e-06, 0, 1.04904e-05, 0, -0.000999451, -1, 0.0269928, 0.993164, 0.00499725, -0.992676, 0.0329895, 1.00098, Mirovanje
0.00141239, -1, 0.0302124, 1.00098, 1.60933e-06, 0, 2.86102e-06, 0, -0.0019989, -1.00293, 0.0269928, 0.992188, 0.00499725, -0.991699, 0.0329895, 1.00293, Mirovanje
0.00119495, -1.00098, 0.0306396, 1.00098, 1.72853e-06, 0, 4.76837e-06, 0, -0.0019989, -1, 0.0269928, 0.992188, 0.0039978, -0.991699, 0.0349731, 1.00098, Mirovanje
0.00103092, -1, 0.0302124, 1.00098, 1.78814e-06, 0, 6.19888e-06, 0, -0.0019989, -1, 0.0279999, 0.993164, 0.00499725, -0.992676, 0.0329895, 1.00098, Mirovanje
0.00112343, -1.00098, 0.0305786, 1.00098, 1.49012e-06, 0, 2.86102e-06, 0, -0.0019989, -1, 0.0279999, 0.992188, 0.00499725, -0.991699, 0.0329895, 1.00098, Mirovanje
0.00113583, -1.00098, 0.0306854, 1.00098, 1.37091e-06, 0, 6.67572e-06, 0, -0.000999451, -1.00195, 0.0269928, 0.992188, 0.0039978, -0.991699, 0.0329895, 1.00293, Mirovanje
0.000837803, -1.00098, 0.0305023, 1.00098, 1.055e-05, 0, 3.33786e-06, 0, -0.0299988, -0.998535, 0.0269928, 0.992188, 0.0039978, -0.991699, 0.0339966, 0.999023, Mirovanje
0.00121307, -1, 0.0305023, 1.00098, 1.90735e-06, 0, 5.24521e-06, 0, -0.000999451, -0.998535, 0.0279999, 0.992188, 0.00499725, -0.991699, 0.0329895, 0.999023, Mirovanje
0.00141239, -1, 0.0305023, 1.00098, 1.96695e-06, 0, 6.67572e-06, 0, -0.000999451, -1.00098, 0.0269928, 0.993164, 0.00499725, -0.992676, 0.0329895, 1.00098, Mirovanje
0.00116348, -1, 0.0302277, 1.00098, 1.49012e-06, 0, 7.62939e-06, 0, -0.0019989, -1.00195, 0.0269928, 0.991211, 0.0039978, -0.990723, 0.0329895, 1.00293, Mirovanje
0.00100899, -1.00098, 0.0302582, 1.00098, 1.01328e-06, 0, 5.24521e-06, 0, -0.000999451, -1, 0.0269928, 0.993164, 0.0039978, -0.992676, 0.0339966, 1.00098, Mirovanje
0.00136375, -1, 0.0307007, 1.00098, 1.19209e-06, 0, 6.19888e-06, 0, -0.000999451, -1, 0.0279999, 0.992188, 0.0039978, -0.991699, 0.0339966, 1.00098, Mirovanje
0.00173855, -0.846191, 0.0268402, 1.00098, 2.86102e-06, 0.281738, 0.000169277, 0, 0, -1.00098, -0.0169983, 0.993164, 0.0059967, 1.00098, 0.0339966, 1.00098, Mirovanje
0.00716782, 1.00098, -0.0165253, 1.00098, 2.44379e-06, 0, 6.67572e-06, 0, 0.0039978, 0.994629, -0.019989, 0.995117, 0.010994, 1.00195, -0.0139999, 1.00195, Mirovanje
0.00686646, 1.00098, -0.016098, 1.00098, 2.68221e-06, 0, 5.96046e-06, 0, 0.00299835, 0.994629, -0.019989, 0.994629, 0.010994, 1.00391, -0.0119934, 1.00391, Mirovanje
0.00709152, 1.00098, -0.0157013, 1.00098, 2.74181e-06, 0, 6.67572e-06, 0, 0.00299835, 0.996582, -0.0189972, 0.996582, 0.010994, 1.00195, -0.0119934, 1.00195, Mirovanje
0.00742722, 1.00098, -0.0159454, 1.00098, 2.98023e-06, 0, 5.72205e-06, 0, 0.00499725, 0.995605, -0.0189972, 0.995605, 0.0119934, 1.00293, -0.0139999, 1.00293, Mirovanje
0.00736618, 1.00098, -0.0159149, 1.00098, 2.32458e-06, 0, 5.96046e-06, 0, 0.00499725, 0.993652, -0.0189972, 0.993652, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00706863, 1.00098, -0.0158691, 1.00098, 2.32458e-06, 0, 5.72205e-06, 0, 0.0039978, 0.989746, -0.0189972, 0.990234, 0.010994, 1.00488, -0.0129929, 1.00488, Mirovanje
0.00756836, 1.00098, -0.0159149, 1.00098, 3.21865e-06, 0, 5.96046e-06, 0, 0.00299835, 0.994629, -0.0189972, 0.994629, 0.010994, 1.00391, -0.0129929, 1.00391, Mirovanje
0.00747681, 1.00098, -0.0159912, 1.00098, 2.92063e-06, 0, 6.4373e-06, 0, 0.00299835, 0.995605, -0.019989, 0.995605, 0.0119934, 1.00293, -0.0139999, 1.00293, Mirovanje
0.007164, 1.00098, -0.0160217, 1.00098, 2.5034e-06, 0, 5.96046e-06, 0, 0.0039978, 0.994629, -0.0189972, 0.994629, 0.00999451, 1.00391, -0.0139999, 1.00391, Mirovanje
0.00672531, 1.00098, -0.0158386, 1.00098, 2.44379e-06, 0, 5.72205e-06, 0, 0.00299835, 0.995605, -0.019989, 0.995605, 0.00999451, 1.00293, -0.0139999, 1.00293, Mirovanje
0.00689316, 1.00098, -0.015625, 1.00098, 2.44379e-06, 0, 5.48363e-06, 0, 0.0019989, 0.994629, -0.0189972, 0.994629, 0.010994, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00717926, 1.00098, -0.0155487, 1.00098, 2.32458e-06, 0, 5.24521e-06, 0, 0.0039978, 0.995605, -0.0179901, 0.995605, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00753403, 1.00098, -0.0160522, 1.00098, 2.6226e-06, 0, 6.19888e-06, 0, 0.00499725, 0.994629, -0.0189972, 0.995117, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00717163, 1.00098, -0.0156555, 1.00098, 3.57628e-06, 0, 5.48363e-06, 0, 0.0039978, 0.995605, -0.0189972, 0.995605, 0.0119934, 1.00293, -0.0119934, 1.00293, Mirovanje
0.00700378, 1.00098, -0.0159302, 1.00098, 2.44379e-06, 0, 5.48363e-06, 0, 0.00299835, 0.995605, -0.019989, 0.995605, 0.00999451, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00734711, 1.00098, -0.0156403, 1.00098, 2.563e-06, 0, 5.00679e-06, 0, 0.00499725, 0.995605, -0.0189972, 0.995605, 0.010994, 1.00391, -0.0119934, 1.00391, Mirovanje
0.00706482, 1.00098, -0.0151749, 1.00098, 2.68221e-06, 0, 5.126e-06, 0, 0.0019989, 0.995605, -0.0179901, 0.995605, 0.00999451, 1.00195, -0.0119934, 1.00195, Mirovanje
0.00701523, 1.00098, -0.0157013, 1.00098, 2.68221e-06, 0, 5.96046e-06, 0, 0.0039978, 0.994629, -0.019989, 0.995117, 0.00999451, 1.00293, -0.0119934, 1.00293, Mirovanje
0.00701523, 1.00098, -0.0156555, 1.00098, 2.74181e-06, 0, 5.72205e-06, 0, 0.00299835, 0.994629, -0.0179901, 0.994629, 0.010994, 1.00391, -0.0129929, 1.00391, Mirovanje
0.00709915, 1.00098, -0.0158081, 1.00098, 2.14577e-06, 0, 5.24521e-06, 0, 0.00499725, 0.995605, -0.0189972, 0.995605, 0.010994, 1.00293, -0.0119934, 1.00293, Mirovanje
0.00696182, 1.00098, -0.0154114, 1.00098, 3.51667e-06, 0, 5.48363e-06, 0, 0.0019989, 0.995605, -0.0189972, 0.996094, 0.010994, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00701523, 1.00098, -0.0158844, 1.00098, 2.6226e-06, 0, 5.00679e-06, 0, 0.00299835, 0.995605, -0.0179901, 0.995605, 0.010994, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00708389, 1.00098, -0.0156708, 1.00098, 3.03984e-06, 0, 5.72205e-06, 0, 0.0039978, 0.994629, -0.0179901, 0.995117, 0.0119934, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00746918, 1.00098, -0.0157623, 1.00098, 2.74181e-06, 0, 5.48363e-06, 0, 0.00499725, 0.995605, -0.0189972, 0.995605, 0.0119934, 1.00098, -0.0129929, 1.00098, Mirovanje
0.00695801, 1.00098, -0.0156021, 1.00098, 2.563e-06, 0, 5.48363e-06, 0, 0.0039978, 0.995605, -0.0189972, 0.995605, 0.010994, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00685883, 1.00098, -0.0158234, 1.00098, 2.32458e-06, 0, 6.19888e-06, 0, 0.00299835, 0.995605, -0.0179901, 0.995605, 0.00999451, 1.00293, -0.0119934, 1.00293, Mirovanje
0.00683594, 1.00098, -0.0157318, 1.00098, 2.44379e-06, 0, 5.96046e-06, 0, 0.0039978, 0.995605, -0.0189972, 0.995605, 0.010994, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00712967, 1.00098, -0.0160522, 1.00098, 2.563e-06, 0, 5.72205e-06, 0, 0.00299835, 0.995605, -0.0189972, 0.995605, 0.010994, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00746536, 1.00098, -0.0155869, 1.00098, 2.20537e-06, 0, 5.24521e-06, 0, 0.0039978, 0.994629, -0.0179901, 0.994629, 0.010994, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00699997, 1.00098, -0.0158539, 1.00098, 2.14577e-06, 0, 5.72205e-06, 0, 0.00299835, 0.993652, -0.0189972, 0.994141, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00704575, 1.00098, -0.0158997, 1.00098, 2.44379e-06, 0, 6.67572e-06, 0, 0.0039978, 0.995605, -0.0209961, 0.995605, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00709152, 1.00098, -0.0156021, 1.00098, 2.14577e-06, 0, 5.72205e-06, 0, 0.00499725, 0.994629, -0.019989, 0.995117, 0.010994, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00708771, 1.00098, -0.0157776, 1.00098, 2.44379e-06, 0, 5.24521e-06, 0, 0.0039978, 0.995605, -0.0179901, 0.996094, 0.010994, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00703049, 1.00098, -0.0157471, 1.00098, 3.33786e-06, 0, 5.48363e-06, 0, 0.00299835, 0.996582, -0.0179901, 0.996582, 0.010994, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00707626, 1.00098, -0.0160217, 1.00098, 2.6226e-06, 0, 6.67572e-06, 0, 0.00299835, 0.993652, -0.0189972, 0.994141, 0.00999451, 1.00293, -0.0139999, 1.00293, Mirovanje
0.00703049, 1.00098, -0.0157013, 1.00098, 2.32458e-06, 0, 5.72205e-06, 0, 0.0039978, 0.995605, -0.0189972, 0.995605, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00704575, 1.00098, -0.0159302, 1.00098, 2.26498e-06, 0, 5.72205e-06, 0, 0.00499725, 0.995605, -0.0189972, 0.995605, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
