@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_ACC_V numeric
@attribute F5_VAR_on_ACC_X numeric
@attribute F6_VAR_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Z numeric
@attribute F8_VAR_on_ACC_V numeric
@attribute F9_MIN_on_ACC_X numeric
@attribute F10_MIN_on_ACC_Y numeric
@attribute F11_MIN_on_ACC_Z numeric
@attribute F12_MIN_on_ACC_V numeric
@attribute F13_MAX_on_ACC_X numeric
@attribute F14_MAX_on_ACC_Y numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MAX_on_ACC_V numeric
@attribute class {Jaz, Mami, Mirovanje, Sestra, Vati}

@data
0.00733566, 1, -0.015976, 1, 1.19209e-06, 0, 0, 0, 0.0039978, 0.996582, -0.0179901, 0.996582, 0.00999451, 1.00195, -0.0139999, 1.00195, Mirovanje
0.00769806, 1, -0.0154648, 1, 1.43051e-06, 0, 1.19209e-07, 0, 0.00499725, 0.994629, -0.0169983, 0.994629, 0.010994, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00691223, 1, -0.0158691, 1, 1.66893e-06, 0, 0, 0, 0.00299835, 0.995605, -0.0179901, 0.995605, 0.00999451, 1.00293, -0.0139999, 1.00293, Mirovanje
0.00717163, 1, -0.0161438, 1, 1.3113e-06, 0, 0, 0, 0.00499725, 0.993652, -0.0189972, 0.994141, 0.00999451, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00688171, 1, -0.0161133, 1, 1.54972e-06, 0, 1.19209e-06, 0, 0.0039978, 0.996582, -0.0209961, 0.996582, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00730515, 1, -0.0159912, 1, 1.54972e-06, 0, 0, 0, 0.00499725, 0.995605, -0.0179901, 0.995605, 0.00999451, 1.00293, -0.0139999, 1.00293, Mirovanje
0.00707245, 1, -0.0161438, 1, 1.54972e-06, 0, 0, 0, 0.00499725, 0.995605, -0.0179901, 0.995605, 0.010994, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00720215, 1, -0.0153656, 1, 1.43051e-06, 0, 4.76837e-07, 0, 0.00499725, 0.994629, -0.019989, 0.995117, 0.00999451, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00727463, 1, -0.0160217, 1, 1.96695e-06, 0, 0, 0, 0.0039978, 0.995605, -0.0179901, 0.996094, 0.010994, 1.00293, -0.0139999, 1.00293, Mirovanje
0.00696564, 1, -0.0158539, 1, 1.54972e-06, 0, 0, 0, 0.0039978, 0.995605, -0.0179901, 0.996094, 0.010994, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00658417, 1, -0.0160217, 1, 3.15905e-06, 0, 0, 0, 0.00299835, 0.996582, -0.0179901, 0.996582, 0.00999451, 1.00195, -0.0139999, 1.00195, Mirovanje
0.00755692, 1, -0.0157623, 1, 1.60933e-06, 0, 0, 0, 0.00499725, 0.996582, -0.0179901, 0.996582, 0.010994, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00748062, 1, -0.0165558, 1, 1.66893e-06, 0, 4.76837e-07, 0, 0.0039978, 0.993652, -0.0189972, 0.994141, 0.00999451, 1.00293, -0.0149994, 1.00293, Mirovanje
0.00676727, 1, -0.0157928, 1, 1.84774e-06, 0, 0, 0, 0.00299835, 0.995605, -0.0169983, 0.995605, 0.00899506, 1.00098, -0.0139999, 1.00098, Mirovanje
0.00727844, 1, -0.0157776, 1, 1.49012e-06, 0, 0, 0, 0.00499725, 0.995605, -0.0179901, 0.996094, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00688171, 1, -0.0159302, 1, 1.3113e-06, 0, 0, 0, 0.0039978, 0.995605, -0.0189972, 0.995605, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00682068, 1, -0.0162354, 1, 1.13249e-06, 0, 0, 0, 0.00499725, 0.995605, -0.0189972, 0.995605, 0.00899506, 1.00293, -0.0139999, 1.00293, Mirovanje
0.00735474, 1, -0.0159454, 1, 1.96695e-06, 0, 0, 0, 0.00499725, 0.995605, -0.0179901, 0.996094, 0.00999451, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00731659, 1, -0.0159607, 1, 1.19209e-06, 0, 0, 0, 0.00499725, 0.996582, -0.0179901, 0.996582, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.0070343, 1, -0.0158844, 1, 1.60933e-06, 0, 0, 0, 0.0039978, 0.994629, -0.0179901, 0.994629, 0.00999451, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00674057, 1, -0.0159912, 1, 1.49012e-06, 0, 2.38419e-07, 0, 0.0039978, 0.997559, -0.0179901, 0.997559, 0.00899506, 1.00195, -0.0129929, 1.00195, Mirovanje
0.0075531, 1, -0.0159454, 1, 2.80142e-06, 0, 4.76837e-07, 0, 0.0039978, 0.995605, -0.019989, 0.995605, 0.0119934, 1.00195, -0.0129929, 1.00195, Mirovanje
0.0071106, 1, -0.0155869, 1, 1.43051e-06, 0, 2.38419e-07, 0, 0.00499725, 0.995605, -0.0179901, 0.996094, 0.00999451, 1.00195, -0.0119934, 1.00195, Mirovanje
0.00709534, 1, -0.0160675, 1, 2.563e-06, 0, 0, 0, 0.00299835, 0.995605, -0.0189972, 0.995605, 0.0119934, 1.00293, -0.0139999, 1.00293, Mirovanje
0.00706863, 1, -0.016098, 1, 1.78814e-06, 0, 2.38419e-07, 0, 0.00299835, 0.994629, -0.0179901, 0.994629, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00676346, 1, -0.0162201, 1, 2.26498e-06, 0, 2.38419e-07, 0, 0.00299835, 0.995605, -0.0189972, 0.995605, 0.00999451, 1.00195, -0.0119934, 1.00195, Mirovanje
0.00724792, 1, -0.0161438, 1, 2.20537e-06, 0, 7.15256e-07, 0, 0.0039978, 0.995605, -0.0189972, 0.995605, 0.00999451, 1.00195, -0.0139999, 1.00195, Mirovanje
0.00695038, 1, -0.0157623, 1, 1.84774e-06, 0, 0, 0, 0.0039978, 0.996582, -0.0169983, 0.996582, 0.00999451, 1.00098, -0.0139999, 1.00098, Mirovanje
0.00702667, 1, -0.0157623, 1, 1.84774e-06, 0, 2.38419e-07, 0, 0.0039978, 0.994629, -0.0179901, 0.995117, 0.00999451, 1.00195, -0.010994, 1.00195, Mirovanje
0.00672531, 1, -0.0162964, 1, 1.19209e-06, 0, 0, 0, 0.0039978, 0.995605, -0.0189972, 0.995605, 0.00999451, 1.00293, -0.0139999, 1.00293, Mirovanje
0.00730515, 1, -0.0156708, 1, 2.32458e-06, 0, 2.38419e-07, 0, 0.00299835, 0.993652, -0.0179901, 0.993652, 0.00999451, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00753784, 1, -0.0160675, 1, 2.26498e-06, 0, 0, 0, 0.0039978, 0.994629, -0.0179901, 0.994629, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00727463, 1, -0.015625, 1, 1.84774e-06, 0, 0, 0, 0.00499725, 0.994629, -0.0179901, 0.995117, 0.010994, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00723648, 1, -0.015625, 1, 1.60933e-06, 0, 0, 0, 0.0039978, 0.996582, -0.0179901, 0.99707, 0.00999451, 1.00195, -0.0139999, 1.00195, Mirovanje
0.00678253, 1, -0.0159607, 1, 1.43051e-06, 0, 2.38419e-07, 0, 0.00499725, 0.996582, -0.0189972, 0.996582, 0.00899506, 1.00098, -0.010994, 1.00098, Mirovanje
0.00687027, 1, -0.0157166, 1, 1.90735e-06, 0, 7.15256e-07, 0, 0.0039978, 0.995605, -0.0179901, 0.996094, 0.00999451, 1.00293, -0.0129929, 1.00293, Mirovanje
0.00685883, 1, -0.0161438, 1, 1.72853e-06, 0, 2.38419e-07, 0, 0.00299835, 0.995605, -0.0189972, 0.995605, 0.00999451, 1.00195, -0.0139999, 1.00195, Mirovanje
0.00735474, 1, -0.0160675, 1, 1.37091e-06, 0, 0, 0, 0.0039978, 0.996582, -0.019989, 0.99707, 0.00999451, 1.00293, -0.0139999, 1.00293, Mirovanje
0.00666809, 1, -0.0160217, 1, 1.49012e-06, 0, 0, 0, 0.00299835, 0.994629, -0.019989, 0.994629, 0.00999451, 1.00098, -0.0129929, 1.00098, Mirovanje
0.00725174, 1, -0.016098, 1, 1.3113e-06, 0, 0, 0, 0.00499725, 0.994629, -0.0179901, 0.994629, 0.00999451, 1.00195, -0.0139999, 1.00195, Mirovanje
0.00708771, 1, -0.015686, 1, 1.07288e-06, 0, 4.76837e-07, 0, 0.00499725, 0.995605, -0.0189972, 0.995605, 0.00999451, 1.00293, -0.0119934, 1.00293, Mirovanje
0.00680161, 1, -0.0159912, 1, 2.26498e-06, 0, 4.76837e-07, 0, 0.00299835, 0.995605, -0.0179901, 0.995605, 0.00999451, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00652313, 1, -0.0164185, 1, 2.08616e-06, 0, 0, 0, 0.00299835, 0.995605, -0.0189972, 0.995605, 0.00899506, 1.00195, -0.0129929, 1.00195, Mirovanje
0.00668335, 1, -0.0160675, 1, 2.26498e-06, 0, 0, 0, 0.00299835, 0.994629, -0.019989, 0.994629, 0.00899506, 1.00293, -0.0139999, 1.00293, Mirovanje
-0.962402, -0.158325, 0.0549011, 0.980469, 0.000976563, 0.00164795, 0.00266266, 0, -1.05078, -0.23999, -0.0519714, 0.920898, -0.907715, -0.0799561, 0.152954, 1.06055, Sestra
-0.96875, -0.0726929, -0.0296478, 0.975098, 0, 0.00786591, 0.00058794, 0.000976563, -1.01855, -0.17395, -0.0719604, 0.846191, -0.842773, 0.0889893, 0.0269928, 1.0293, Sestra
-1.04297, -0.263184, 0.0352478, 1.10156, 0.0292969, 0.0645142, 0.0161438, 0.0566406, -1.38281, -1.10645, -0.155884, 0.803223, -0.780762, -0.00299835, 0.332764, 1.74609, Sestra
-1.02148, -0.173462, 0.191406, 1.16504, 0.244141, 0.234863, 0.103394, 0.337891, -2.30078, -1.24414, -0.424805, 0.332031, -0.317871, 0.623535, 1.03418, 2.66211, Sestra
-0.956055, -0.20874, -0.0285187, 1.24121, 0.129883, 0.254639, 0.365723, 0.167969, -1.77051, -1.22852, -1.2832, 0.67041, -0.428955, 0.773926, 2.03125, 2.52539, Sestra
-1, 0.0628662, 0.0490112, 1.11914, 0.302734, 0.184692, 0.122986, 0.362305, -2.38477, -1.04785, -0.561523, 0.364502, -0.313965, 0.926758, 0.98584, 2.59766, Sestra
-1.13086, -0.197632, 0.0668945, 1.31543, 0.208008, 0.289551, 0.168579, 0.257813, -2.63672, -1.10254, -0.57373, 0.630859, -0.514648, 1.20703, 1.51855, 2.80273, Sestra
-0.862305, -0.138672, 0.0923462, 1.02637, 0.328613, 0.105469, 0.194214, 0.348633, -2.35742, -0.728516, -0.659668, 0.312744, -0.224976, 0.591797, 1.10742, 2.5918, Sestra
-1.05762, -0.150024, 0.078125, 1.23926, 0.256836, 0.312988, 0.119751, 0.295898, -2.45898, -1.26855, -0.644531, 0.436768, -0.34082, 1.24316, 1.2334, 2.77344, Sestra
-0.924805, -0.0996094, 0.0624084, 1.06445, 0.276367, 0.0966187, 0.190796, 0.297852, -2.01758, -0.795898, -0.867676, 0.314941, -0.273926, 0.381836, 1.18555, 2.26172, Sestra
-1.03418, -0.295654, 0.00175571, 1.16016, 0.185547, 0.0859375, 0.115662, 0.202148, -2.32422, -1.05859, -0.517578, 0.564941, -0.532715, 0.184937, 1.2168, 2.33008, Sestra
-1.06738, -0.0828247, 0.00122261, 1.18066, 0.0859375, 0.110413, 0.150635, 0.101563, -1.68066, -0.760742, -0.62793, 0.520508, -0.369873, 0.540527, 1.08594, 1.79883, Sestra
-0.978516, -0.186401, 0.122437, 1.07617, 0.211426, 0.121155, 0.0750122, 0.259766, -1.8125, -0.876953, -0.277832, 0.306641, -0.298828, 0.549805, 0.786621, 2.11719, Sestra
-1.03418, -0.138062, 0.0567017, 1.15918, 0.202148, 0.0814209, 0.192871, 0.223633, -2.01563, -0.632813, -0.631836, 0.245239, -0.122986, 0.497803, 1.5918, 2.35742, Sestra
-1.0293, -0.176514, 0.00735474, 1.14844, 0.146484, 0.144409, 0.125977, 0.189453, -2.17773, -1.13574, -0.533691, 0.507813, -0.47876, 0.439941, 1.22852, 2.22266, Sestra
-1.00195, -0.211548, 0.0437012, 1.10059, 0.0839844, 0.0638428, 0.10553, 0.0917969, -2.00781, -0.694824, -0.632813, 0.650879, -0.57959, 0.294922, 0.813965, 2.12109, Sestra
-0.956055, -0.00111866, 0.0645142, 1.03027, 0.189453, 0.106812, 0.067749, 0.220703, -1.99023, -0.961914, -0.356934, 0.411133, -0.396973, 0.662598, 0.71582, 2.10547, Sestra
-1.12988, -0.0739136, 0.106445, 1.30176, 0.141602, 0.274414, 0.151733, 0.167969, -2.16797, -0.818848, -0.705566, 0.771973, -0.676758, 1.34863, 1.16211, 2.57227, Sestra
-0.94043, -0.0936279, -0.0188904, 1.1084, 0.219238, 0.154541, 0.197876, 0.237305, -1.87988, -0.625, -0.659668, 0.264648, -0.25, 0.762695, 1.28418, 2.0625, Sestra
-1.05664, -0.241699, 0.0661011, 1.24707, 0.254883, 0.321289, 0.123169, 0.327148, -2.75391, -1.31543, -0.455811, 0.476807, -0.448975, 1.10645, 1.40137, 2.98047, Sestra
-0.846191, -0.0855713, -0.00643158, 1.07129, 0.204102, 0.210205, 0.21228, 0.206055, -2.15625, -0.931641, -1.07129, 0.518066, -0.406982, 0.73584, 1.02734, 2.39844, Sestra
-0.925293, -0.302002, 0.0906982, 1.05176, 0.121582, 0.135742, 0.0855713, 0.193359, -1.50098, -1.02051, -0.463867, 0.401855, -0.390869, 0.602539, 1.11328, 1.94824, Sestra
-1.04199, -0.122864, 0.0775757, 1.23047, 0.120117, 0.221558, 0.233398, 0.169922, -2.06641, -1.26855, -0.625, 0.733887, -0.544922, 0.725586, 1.54883, 2.54883, Sestra
-0.993652, -0.188599, 0.136963, 1.1543, 0.288086, 0.247681, 0.0932617, 0.336914, -2.37891, -1.05469, -0.387939, 0.38208, -0.298828, 1.0791, 1.21191, 2.625, Sestra
-1.02148, -0.194946, 0.140381, 1.16406, 0.238281, 0.127808, 0.168457, 0.277344, -2.30664, -0.868652, -0.822754, 0.246338, -0.155884, 0.510742, 1.16797, 2.34961, Sestra
-0.970703, -0.193604, -0.148682, 1.07715, 0.107422, 0.0958252, 0.0827026, 0.128906, -2.05664, -0.649902, -0.949707, 0.60791, -0.55957, 0.518555, 0.334961, 2.10938, Sestra
-1.0918, -0.197876, -0.0700073, 1.19629, 0.0634766, 0.100159, 0.0831299, 0.0556641, -1.52344, -0.647949, -0.645996, 0.65332, -0.417969, 0.361816, 0.937988, 1.62012, Sestra
-1.00977, -0.0905762, 0.0986328, 1.13086, 0.226563, 0.216187, 0.0770874, 0.28125, -1.91016, -1.17676, -0.423828, 0.327148, -0.326904, 0.936523, 0.851563, 2.06641, Sestra
-1.0459, -0.218506, 0.0172882, 1.22852, 0.0888672, 0.300049, 0.081543, 0.103516, -1.4248, -1.23828, -0.500977, 0.561035, -0.423828, 0.97168, 0.549805, 1.86035, Sestra
-0.948242, -0.00230408, 0.124878, 1.125, 0.191895, 0.259766, 0.16687, 0.267578, -1.8457, -0.925781, -0.611816, 0.45874, -0.294922, 1.2998, 1.2832, 2.23633, Sestra
-1.13867, -0.216797, 0.0970459, 1.3125, 0.151367, 0.219604, 0.172241, 0.170898, -2.4082, -1.1582, -0.813965, 0.658691, -0.578613, 0.71875, 1.09961, 2.5332, Sestra
-0.894531, -0.211182, 0.0975342, 1.0625, 0.19043, 0.184448, 0.184937, 0.285156, -1.99023, -1.10742, -0.614746, 0.432861, -0.341797, 0.639648, 1.17773, 2.56445, Sestra
-1.05957, -0.274658, 0.00725174, 1.22656, 0.259766, 0.183594, 0.15271, 0.290039, -2.50195, -1.25195, -0.603516, 0.548828, -0.405762, 0.778809, 1.31055, 2.55859, Sestra
-0.893555, 0.00634003, 0.0205078, 1.08301, 0.164063, 0.107239, 0.260742, 0.155273, -2.09375, -0.962891, -0.605957, 0.381348, -0.0589905, 0.484863, 1.43652, 2.13281, Sestra
-1.07227, -0.137207, 0.039093, 1.20117, 0.15918, 0.263184, 0.0410156, 0.19043, -2.04492, -0.925781, -0.36084, 0.392334, -0.310791, 0.796875, 0.518555, 2.17773, Sestra
-0.98584, -0.0575256, 0.0470886, 1.12305, 0.191406, 0.124268, 0.207886, 0.240234, -2.24219, -0.894531, -0.61377, 0.221924, -0.200928, 0.708984, 0.946777, 2.51563, Sestra
-0.936523, -0.210327, 0.168091, 1.1582, 0.401367, 0.341797, 0.0990601, 0.450195, -3.14063, -1.30273, -0.348877, 0.334961, -0.172974, 1.47656, 1.06445, 3.48438, Sestra
-1.12012, -0.151855, -0.0534973, 1.37012, 0.376953, 0.241333, 0.23877, 0.261719, -2.30273, -0.807617, -1.02344, 0.462158, 0.113953, 0.885742, 0.922852, 2.49414, Sestra
-0.962891, -0.185303, 0.173828, 1.1582, 0.30127, 0.273193, 0.102966, 0.327148, -2.50977, -1.17773, -0.529785, 0.463135, -0.266846, 1.18262, 1.26172, 2.7793, Sestra
-0.975586, -0.104614, -0.0801392, 1.13965, 0.074707, 0.243896, 0.0822144, 0.0712891, -1.8623, -0.786621, -0.577637, 0.70459, -0.55957, 1.00195, 0.531738, 1.9248, Sestra
-1.05176, -0.0088501, 0.122864, 1.33984, 0.338867, 0.558594, 0.13562, 0.359375, -2.35547, -1.05176, -0.557617, 0.494385, -0.216919, 1.84668, 1.47949, 3.00781, Sestra
-1.04297, -0.208374, 0.0223999, 1.21289, 0.109375, 0.217041, 0.1604, 0.149414, -1.88281, -1.19336, -0.689941, 0.55127, -0.365967, 0.82373, 1.47852, 2.375, Sestra
-0.944336, -0.072998, 0.102539, 1.13477, 0.217773, 0.313721, 0.110657, 0.260742, -2.17773, -1.24023, -0.461914, 0.556641, -0.382813, 1.25195, 0.924805, 2.49023, Sestra
-1.09375, -0.169556, 0.0748291, 1.23438, 0.0869141, 0.235474, 0.074585, 0.108398, -1.91211, -0.962891, -0.34082, 0.684082, -0.652832, 0.879883, 0.733887, 2.08008, Sestra
-0.896484, -0.0799561, 0.0639648, 1.03418, 0.311523, 0.144165, 0.162476, 0.363281, -2.42969, -0.807617, -0.784668, 0.358887, -0.321777, 0.679688, 1.23828, 2.81055, Sestra
-1.08789, -0.021286, 0.0522461, 1.27344, 0.142578, 0.40918, 0.0662842, 0.183594, -2.02344, -1.0127, -0.538574, 0.672852, -0.462891, 1.76563, 0.560547, 2.58984, Sestra
-0.897461, -0.226807, -0.00229454, 1.24512, 0.244141, 0.50293, 0.194458, 0.25293, -1.88184, -1.45215, -0.776855, 0.478516, -0.145996, 1.29004, 1.65723, 2.4082, Sestra
-1.03516, -0.233765, 0.0946045, 1.19336, 0.200195, 0.193115, 0.113342, 0.219727, -2.38672, -0.886719, -0.588867, 0.503418, -0.375, 0.990723, 1.03125, 2.61719, Sestra
-0.938965, -0.0396423, 0.0194855, 1.11914, 0.205078, 0.218262, 0.239624, 0.295898, -2.2832, -1.29297, -0.886719, 0.422607, -0.391846, 0.97998, 1.44043, 2.83984, Sestra
-0.999023, -0.271484, 0.0488281, 1.20703, 0.223633, 0.408203, 0.121521, 0.371094, -2.16797, -1.77148, -0.523926, 0.403076, -0.310791, 1.22949, 1.64551, 2.625, Sestra
-1.05469, -0.0443115, 0.0777588, 1.23242, 0.131836, 0.133911, 0.284912, 0.15332, -2.19141, -0.646973, -0.897949, 0.706543, -0.614746, 0.690918, 1.12305, 2.45313, Sestra
-1.01074, -0.191772, 0.0999756, 1.13281, 0.199219, 0.194458, 0.0614319, 0.239258, -2.14258, -0.977539, -0.402832, 0.48999, -0.36792, 0.962891, 0.975586, 2.31055, Sestra
-1.01953, -0.145508, 0.0721436, 1.16309, 0.113281, 0.155029, 0.179932, 0.15918, -1.92676, -0.885742, -0.733887, 0.63916, -0.509766, 0.501953, 1.10254, 2.36719, Sestra
-1.04199, -0.162231, 0.199829, 1.17188, 0.25293, 0.168701, 0.116699, 0.316406, -2.26953, -0.922852, -0.416992, 0.450439, -0.395996, 0.804688, 0.996582, 2.39258, Sestra
-1.02539, -0.158936, 0.0450745, 1.12988, 0.151367, 0.0969849, 0.104248, 0.15332, -1.90625, -0.783691, -0.847656, 0.311768, -0.235962, 0.500977, 0.664551, 1.91895, Sestra
-1.04395, -0.162231, -0.174805, 1.24805, 0.137695, 0.182007, 0.224609, 0.135742, -2.17188, -0.789551, -1.07129, 0.719238, -0.531738, 0.813965, 0.786621, 2.21875, Sestra
-1.17969, -0.347168, -0.0865479, 1.32227, 0.257813, 0.21814, 0.0981445, 0.347656, -2.43945, -1.68652, -0.436768, 0.546875, -0.325928, 0.251953, 1.16211, 2.9668, Sestra
-0.923828, 0.0186462, 0.10907, 1.26855, 0.455078, 0.57373, 0.153076, 0.4375, -3.00781, -1.51855, -1.25977, 0.503418, -0.0119934, 1.46094, 0.753906, 3.34961, Sestra
-1.08594, -0.163696, -0.0869141, 1.41504, 0.287109, 0.515625, 0.215088, 0.228516, -3.04492, -1.03906, -0.926758, 0.868164, 0.118958, 1.70898, 0.969727, 3.45313, Sestra
-0.88916, -0.111694, 0.108948, 1.09961, 0.209473, 0.192383, 0.221558, 0.229492, -2.30469, -0.831543, -0.743652, 0.433594, -0.241943, 0.779785, 1.19727, 2.58984, Sestra
-1.05176, -0.153198, 0.0472107, 1.20898, 0.132813, 0.30249, 0.085022, 0.191406, -2.31055, -0.955566, -0.536621, 0.534668, -0.451904, 1.39355, 0.919922, 2.62109, Sestra
-0.890625, -0.17981, 0.101074, 1.03027, 0.132324, 0.0888062, 0.148926, 0.146484, -1.93164, -0.731934, -0.539551, 0.568359, -0.36499, 0.398926, 1.06836, 2.28711, Sestra
-1.06348, -0.156616, 0.10907, 1.21484, 0.141602, 0.275879, 0.0692139, 0.180664, -2.42773, -1.02051, -0.35376, 0.516602, -0.448975, 1.23242, 0.994629, 2.73633, Sestra
-0.873047, -0.193604, 0.0825195, 1.17773, 0.431152, 0.476318, 0.216309, 0.543945, -2.28906, -1.99805, -0.755859, 0.121399, 0.0359802, 1.08203, 1.16211, 2.91602, Sestra
-0.90625, -0.0799561, 0.166626, 1.06934, 0.225586, 0.241211, 0.0930786, 0.274414, -1.77148, -0.989746, -0.634766, 0.209351, -0.198975, 0.830566, 0.816895, 2.0625, Sestra
-1.01465, -0.0856934, 0.19104, 1.14551, 0.126953, 0.0586853, 0.22522, 0.172852, -2.05273, -0.577637, -0.799805, 0.277344, -0.236938, 0.277832, 1.05762, 2.16406, Sestra
-1.05762, -0.129883, 0.0409241, 1.25488, 0.219727, 0.197144, 0.35791, 0.333984, -1.98828, -1.19824, -0.620605, 0.480713, -0.287842, 0.774902, 2.36328, 3.18359, Sestra
-1.04297, -0.0931396, -0.0957642, 1.15527, 0.470703, 0.0776367, 0.122192, 0.443359, -3.21094, -0.775879, -0.647949, 0.171997, -0.0529785, 0.498779, 1.33105, 3.29688, Sestra
-0.982422, -0.181885, 0.174438, 1.10254, 0.376465, 0.18396, 0.0673828, 0.442383, -2.44531, -1.34961, -0.165894, 0.236694, -0.220947, 0.722656, 0.984863, 2.82031, Sestra
-1.01855, -0.149658, 0.0239716, 1.32324, 0.192383, 0.325195, 0.302734, 0.126953, -1.97559, -1.0957, -1.3291, 0.669434, -0.184937, 0.86377, 1.44141, 2.07031, Sestra
-1.03125, 0.026886, 0.12262, 1.1748, 0.298828, 0.276611, 0.103699, 0.37793, -2.30859, -1.02734, -0.504883, 0.428955, -0.302979, 1.37891, 1.21191, 2.63477, Sestra
-0.965332, -0.242188, 0.0465393, 1.1123, 0.0556641, 0.114197, 0.139282, 0.0654297, -1.46875, -0.937988, -0.638672, 0.557617, -0.409912, 0.313965, 0.930664, 1.67285, Sestra
-1.02637, -0.120361, 0.0539856, 1.24414, 0.331055, 0.234619, 0.208252, 0.296875, -3.00586, -1.11523, -0.893555, 0.607422, -0.466797, 0.602539, 1.37305, 3.12109, Sestra
-1.0127, -0.162964, 0.0214844, 1.09863, 0.0771484, 0.0742188, 0.0773926, 0.0761719, -1.74805, -0.884766, -0.556641, 0.374023, -0.236938, 0.372803, 0.672852, 1.79297, Sestra
-0.933594, -0.0771484, 0.0539551, 1.04297, 0.242676, 0.108459, 0.138184, 0.283203, -1.96875, -0.850586, -0.670898, 0.216309, -0.138916, 0.500977, 1.14355, 2.36328, Sestra
-1.10645, -0.243652, 0.0932617, 1.20801, 0.0742188, 0.0634155, 0.122192, 0.0947266, -1.58398, -0.756836, -0.727539, 0.527344, -0.466797, 0.253906, 0.685547, 1.7334, Sestra
-0.931152, -0.09375, -0.036377, 1.06836, 0.0922852, 0.13208, 0.153076, 0.113281, -1.7998, -0.706543, -0.725586, 0.719238, -0.571777, 0.629883, 0.980957, 2.16211, Sestra
-1.08105, -0.132324, 0.0852661, 1.1582, 0.134766, 0.092041, 0.0684204, 0.147461, -2.27734, -0.731934, -0.313965, 0.599609, -0.58252, 0.556641, 0.86084, 2.36523, Sestra
-0.929688, -0.0897217, 0.117249, 1.02734, 0.155273, 0.0739746, 0.105591, 0.163086, -1.78516, -0.761719, -0.490967, 0.512207, -0.351807, 0.638672, 0.71582, 1.97461, Sestra
-0.997559, -0.0685425, 0.0343628, 1.17676, 0.0800781, 0.328857, 0.0714111, 0.0957031, -1.48926, -0.837891, -0.417969, 0.655273, -0.528809, 1.23828, 0.94873, 1.93457, Sestra
-0.973145, -0.120605, 0.0221558, 1.1748, 0.212402, 0.22522, 0.198975, 0.219727, -1.81543, -0.691895, -0.760742, 0.425537, -0.331787, 1.10645, 1.14746, 2.04688, Sestra
-0.996094, -0.16626, 0.128418, 1.11914, 0.168945, 0.189697, 0.0442505, 0.1875, -2.30273, -0.913574, -0.219971, 0.530273, -0.409912, 1.03125, 0.959961, 2.49219, Sestra
-0.983398, -0.0757446, 0.0769653, 1.18066, 0.090332, 0.214478, 0.203125, 0.0927734, -1.6084, -1.05176, -1.03223, 0.801758, -0.616699, 0.815918, 1.00879, 1.86523, Sestra
-1.0166, -0.175415, 0.111023, 1.18555, 0.28418, 0.3396, 0.0579834, 0.353516, -2.34766, -0.917969, -0.329834, 0.403076, -0.339844, 1.39551, 0.689941, 2.70508, Sestra
-1.00977, -0.0993652, 0.0518188, 1.15625, 0.101563, 0.154907, 0.16333, 0.117188, -1.74805, -0.967773, -0.875977, 0.594727, -0.47876, 0.48877, 0.773926, 2.00586, Sestra
-1.00293, -0.0918579, 0.126831, 1.12793, 0.345703, 0.184692, 0.133057, 0.425781, -2.44531, -0.796875, -0.520996, 0.407227, -0.35376, 1.20313, 1.23438, 2.69141, Sestra
-0.976563, -0.0367126, -0.320313, 1.23633, 0.460449, 0.27832, 0.129639, 0.395508, -3.31836, -0.868652, -1.02441, 0.405029, -0.167969, 0.814941, 0.866699, 3.38086, Sestra
-1.01758, -0.165039, 0.225952, 1.20898, 0.472656, 0.293213, 0.221191, 0.641602, -3.91406, -0.810547, -0.336914, 0.438477, -0.275879, 1.53809, 2.50781, 4.86719, Sestra
-1.03906, -0.224243, 0.02388, 1.09863, 0.0302734, 0.0581665, 0.0241089, 0.0380859, -1.53027, -0.753906, -0.262939, 0.793945, -0.728516, 0.210938, 0.317871, 1.54004, Sestra
-0.953613, -0.115906, 0.165039, 1.0498, 0.220703, 0.135742, 0.0818481, 0.286133, -2.07031, -1.03809, -0.371826, 0.306641, -0.289795, 0.782715, 0.776855, 2.36914, Sestra
