#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
679755654,0,-0.015,-0.778,
679794178,-0.039,0.012,-0.742,
679832702,0.034,0.014,-0.615,
679871226,0.021,0.008,-0.657,
679909750,-0.037,0.018,-0.811,
679948275,0.022,0.001,-0.869,
679986799,-0.05,-0.068,-1.042,
680025323,-0.065,-0.141,-1.174,
680063847,-0.031,-0.167,-1.149,
680102371,-0.119,-0.159,-1.217,
680140895,-0.134,-0.15,-1.282,
680179420,-0.116,-0.159,-1.324,
680217944,-0.102,-0.204,-1.338,
680256468,-0.051,-0.198,-1.208,
680294993,0.008,-0.157,-1.084,
680333517,-0.003,-0.09,-1.018,
680372041,0.002,-0.023,-0.949,
680410565,0.003,0.033,-0.877,
680449090,0.036,0.043,-0.785,
680487614,0.039,0.032,-0.769,
680526137,0.07,0.018,-0.711,
680564662,0.087,0.007,-0.69,
680603186,0.052,0.041,-0.771,
680641710,0.009,0.029,-0.866,
680680234,-0.03,-0.04,-1.005,
680718759,-0.001,-0.059,-1.043,
680757283,-0.08,-0.036,-1.225,
680795807,-0.11,0.037,-1.359,
680834331,-0.093,0.038,-1.377,
680872856,-0.076,0.032,-1.356,
680911380,-0.041,0.073,-1.23,
680949904,-0.032,-0.005,-1.171,
680988428,0.02,0.056,-1.013,
681026952,0.008,0.004,-1.008,
681065477,0.01,-0.07,-0.946,
681104001,0.033,-0.153,-0.883,
681142525,0.04,-0.104,-0.748,
681181049,0.148,-0.101,-0.629,
681219573,0.043,-0.295,-0.813,
681258098,0.021,-0.316,-0.838,
681296622,-0.006,-0.448,-0.915,
681335146,-0.024,-0.523,-0.955,
681373671,0.031,-0.666,-0.907,
681412194,0.006,-0.693,-0.911,
681450719,-0.031,-0.656,-0.863,
681489243,-0.149,-0.779,-0.877,
681527767,-0.116,-0.659,-0.79,
681566291,-0.157,-0.612,-0.792,
681604816,-0.117,-0.421,-0.832,
681643340,-0.075,-0.357,-0.836,
681681864,-0.116,-0.265,-0.889,
681720389,-0.056,-0.22,-0.899,
681758912,-0.061,-0.141,-0.931,
681797437,-0.074,-0.058,-0.957,
681835961,-0.08,0.061,-0.995,
681874485,-0.106,0.165,-1.006,
681913009,-0.06,0.266,-0.889,
681951534,-0.073,0.309,-0.915,
681990058,-0.152,0.435,-0.959,
682028582,-0.164,0.636,-0.935,
682067106,-0.181,0.683,-0.944,
682105630,-0.173,0.752,-0.889,
682144155,-0.255,0.807,-0.808,
682182679,-0.325,0.788,-0.665,
682221203,-0.383,0.791,-0.676,
682259728,-0.413,0.682,-0.713,
682298251,-0.423,0.514,-0.719,
682336776,-0.396,0.339,-0.763,
682375300,-0.392,0.109,-0.815,
682413824,-0.432,-0.085,-0.815,
682452349,-0.476,-0.116,-0.755,
682490873,-0.543,-0.251,-0.733,
682529397,-0.577,-0.283,-0.697,
682567921,-0.604,-0.263,-0.679,
682606446,-0.69,-0.318,-0.676,
682644970,-0.7,-0.308,-0.681,
682683494,-0.74,-0.286,-0.686,
682722018,-0.707,-0.279,-0.702,
682760542,-0.672,-0.277,-0.756,
682799067,-0.639,-0.299,-0.792,
682837590,-0.597,-0.273,-0.804,
682876116,-0.506,-0.289,-0.795,
682914639,-0.482,-0.26,-0.836,
682953163,-0.351,-0.278,-0.841,
682991688,-0.302,-0.325,-0.889,
683030212,-0.178,-0.304,-0.913,
683068736,-0.118,-0.334,-0.947,
683107260,-0.01,-0.288,-0.953,
683145785,0.053,-0.295,-0.995,
683184309,0.14,-0.324,-0.968,
683222834,0.226,-0.298,-0.995,
683261358,0.246,-0.377,-0.954,
683299882,0.362,-0.307,-0.903,
683338406,0.435,-0.312,-0.9,
683376930,0.42,-0.393,-0.89,
683415455,0.515,-0.34,-0.836,
683453979,0.579,-0.294,-0.833,
683492503,0.475,-0.295,-0.887,
683531027,0.464,-0.336,-0.934,
683569552,0.418,-0.303,-0.91,
683608076,0.352,-0.257,-0.907,
683646600,0.12,-0.271,-0.936,
683685125,0.058,-0.204,-0.937,
683723648,-0.125,-0.167,-0.909,
683762173,-0.241,-0.187,-0.931,
683800697,-0.288,-0.145,-0.927,
683839221,-0.401,-0.129,-0.898,
683877745,-0.425,-0.118,-0.893,
683916270,-0.446,-0.063,-0.889,
683954794,-0.506,0.008,-0.876,
683993318,-0.542,-0.011,-0.895,
684031843,-0.453,0.063,-0.837,
684070367,-0.486,0.063,-0.878,
684108891,-0.463,0.061,-0.888,
684147416,-0.388,0.106,-0.918,
684185940,-0.345,0.143,-0.987,
684224464,-0.259,0.208,-0.958,
684262988,-0.184,0.376,-0.908,
684301512,-0.155,0.469,-0.986,
684340037,-0.009,0.544,-0.853,
684378561,0.018,0.528,-0.89,
684417085,0.149,0.527,-0.824,
684455609,0.209,0.522,-0.834,
684494134,0.204,0.51,-0.826,
684532658,0.239,0.484,-0.948,
684571182,0.236,0.364,-0.882,
684609706,0.202,0.256,-1.086,
684648231,0.007,0.088,-1.15,
684686755,-0.004,-0.088,-1.04,
684725279,-0.015,-0.225,-0.96,
684763803,-0.187,-0.416,-0.892,
684802328,-0.133,-0.483,-0.834,
684840852,-0.259,-0.579,-0.815,
684879376,-0.325,-0.608,-0.756,
684917900,-0.247,-0.633,-0.687,
684956425,-0.279,-0.681,-0.637,
684994949,-0.243,-0.767,-0.538,
685033473,-0.111,-0.755,-0.537,
685071997,-0.148,-0.828,-0.501,
685110521,-0.09,-0.894,-0.464,
685149046,-0.016,-0.806,-0.517,
685187570,0.04,-0.894,-0.469,
685226094,0.043,-0.984,-0.422,
685264619,0.107,-0.899,-0.412,
685303143,0.057,-0.997,-0.241,
685341667,0.057,-1.009,-0.179,
685380192,0.074,-1.037,-0.121,
685418716,0.056,-1.007,-0.177,
685457240,0.063,-0.951,-0.268,
685495764,0.07,-0.912,-0.361,
685534289,0.097,-0.857,-0.457,
685572813,0.023,-0.771,-0.563,
685611338,-0.02,-0.733,-0.652,
685649861,0,-0.682,-0.722,
685688386,-0.013,-0.524,-0.787,
685726910,-0.035,-0.462,-0.882,
685765434,-0.041,-0.347,-0.959,
685803958,-0.064,-0.139,-0.968,
685842483,-0.091,-0.014,-1.056,
685881008,-0.122,0.163,-1.05,
685919531,-0.111,0.315,-0.954,
685958055,-0.111,0.376,-0.966,
685996580,-0.123,0.448,-0.931,
686035105,-0.157,0.525,-1.013,
686073629,-0.11,0.445,-1.071,
686112153,-0.03,0.226,-1.098,
686150677,-0.076,-0.08,-1.004,
686189202,-0.036,-0.314,-0.952,
686227726,-0.009,-0.499,-0.833,
686266250,-0.026,-0.617,-0.711,
686304775,-0.046,-0.76,-0.597,
686343299,-0.048,-0.856,-0.437,
686381823,-0.04,-0.898,-0.343,
686420347,-0.061,-0.939,-0.209,
686458872,0.038,-0.984,-0.09,
686497395,-0.004,-1.02,0.035,
686535920,-0.01,-0.998,0.102,
686574444,-0.041,-0.959,0.247,
686612969,-0.068,-0.965,0.31,
686651493,-0.014,-0.838,0.315,
686690017,-0.013,-0.732,0.58,
686728541,-0.05,-0.719,0.879,
686767065,-0.062,-0.612,0.819,
686805590,-0.019,-0.534,0.822,
686844114,-0.087,-0.533,0.821,
686882639,-0.089,-0.372,0.875,
686921163,-0.008,-0.093,0.994,
686959687,-0.028,-0.055,1,
686998211,-0.035,-0.007,0.957,
687036736,-0.045,0.156,0.926,
687075260,-0.061,0.243,0.949,
687113785,-0.115,0.373,0.939,
687152309,-0.098,0.558,0.793,
687190833,-0.125,0.739,0.71,
687229357,-0.14,0.801,0.595,
687267881,-0.109,0.908,0.272,
687306406,-0.167,1.009,0.109,
687344930,-0.126,1.013,0.035,
687383454,-0.198,0.972,-0.197,
687421979,-0.15,0.926,-0.311,
687460503,-0.094,0.907,-0.328,
687499027,-0.086,0.867,-0.44,
687537552,-0.06,0.814,-0.52,
687576076,-0.108,0.807,-0.62,
687614600,-0.071,0.768,-0.68,
687653124,-0.071,0.737,-0.725,
687691649,-0.085,0.75,-0.703,
687730173,-0.084,0.754,-0.737,
687768697,-0.097,0.804,-0.679,
687807221,-0.115,0.822,-0.636,
687845746,-0.066,0.855,-0.577,
687884270,-0.106,0.924,-0.464,
687922795,-0.106,0.946,-0.273,
687961319,-0.152,0.972,-0.13,
687999843,-0.12,0.994,0.044,
688038368,-0.085,0.905,0.24,
688076891,-0.094,0.869,0.401,
688115416,-0.061,0.761,0.593,
688153940,-0.021,0.596,0.681,
688192464,-0.065,0.544,0.811,
688230989,-0.042,0.424,0.878,
688269513,-0.024,0.298,0.916,
688308037,-0.004,0.221,0.945,
688346562,-0.02,0.063,0.974,
688385086,0.015,-0.166,0.967,
688423610,0.024,-0.339,0.924,
688462135,-0.005,-0.494,0.906,
688500659,0.011,-0.582,0.864,
688539183,0.019,-0.694,0.733,
688577707,0.005,-0.824,0.656,
688616232,0.028,-0.813,0.573,
688654756,-0.008,-0.907,0.508,
688693281,0.001,-0.939,0.37,
688731805,0.041,-0.896,0.249,
688770329,0.034,-0.968,0.131,
688808853,0.043,-0.945,-0.033,
688847377,0.09,-0.915,-0.07,
688885902,0.106,-0.989,-0.217,
688924427,0.138,-0.977,-0.327,
688962951,0.153,-0.849,-0.408,
689001475,0.188,-0.891,-0.525,
689040005,0.209,-0.81,-0.595,
689078523,0.191,-0.714,-0.693,
689117048,0.178,-0.697,-0.741,
689155572,0.217,-0.67,-0.782,
689194096,0.188,-0.582,-0.757,
689232621,0.134,-0.574,-0.869,
689271145,0.157,-0.458,-0.897,
689309669,0.048,-0.406,-0.917,
689348194,0.126,-0.434,-0.996,
689386718,0.05,-0.321,-1.026,
689425242,0.104,-0.163,-0.908,
689463767,0.05,-0.161,-1.004,
689502291,0.045,-0.039,-0.905,
689540815,0.026,0.013,-0.991,
689579340,-0.039,0.068,-1.021,
689617864,-0.049,0.193,-0.965,
689656388,-0.088,0.271,-0.989,
689694913,-0.14,0.353,-1.009,
689733437,-0.159,0.467,-0.9,
689771961,-0.156,0.466,-0.935,
689810486,-0.161,0.544,-0.813,
689849010,-0.138,0.603,-0.886,
689887534,-0.213,0.718,-0.645,
689926058,-0.164,0.709,-0.711,
689964583,-0.142,0.776,-0.496,
690003107,-0.174,0.835,-0.582,
690041632,-0.094,0.867,-0.39,
690080156,-0.089,0.971,-0.315,
690118680,-0.101,1.038,-0.187,
690157205,0.007,1.02,0.014,
690195729,-0.018,0.992,0.201,
690234253,-0.009,0.846,0.335,
690272778,0.077,0.776,0.577,
690311302,0.132,0.751,0.731,
690349826,0.157,0.586,0.769,
690388350,0.14,0.564,0.889,
690426874,0.183,0.355,0.911,
690465399,0.215,0.193,0.964,
690503923,0.123,0.295,1.028,
690542447,0.132,0.077,0.873,
690580972,0.112,-0.06,0.968,
690619496,0.134,-0.184,0.919,
690658020,0.155,-0.203,0.993,
690696545,0.071,-0.398,0.854,
690735069,0.111,-0.543,0.775,
690773594,0.046,-0.784,0.703,
690812118,0.034,-0.779,0.359,
690850642,-0.063,-0.96,0.169,
690889167,-0.142,-1.009,-0.03,
690927691,-0.146,-0.937,-0.222,
690966215,-0.162,-1.043,-0.213,
691004740,-0.177,-0.863,-0.434,
691043264,-0.215,-0.796,-0.595,
691081788,-0.148,-0.869,-0.606,
691120313,-0.041,-0.785,-0.652,
691158837,-0.057,-0.721,-0.761,
691197361,-0.002,-0.592,-0.936,
691235886,-0.009,-0.44,-0.799,
691274410,-0.07,-0.479,-0.599,
691312934,-0.132,-0.596,-0.768,
691351459,-0.066,-0.376,-1.058,
691389983,-0.115,0.005,-0.908,
691428507,-0.022,0.093,-1.077,
691467031,-0.033,0.206,-1.168,
691505556,-0.09,0.233,-1.08,
691544080,-0.089,0.218,-0.992,
691582605,-0.096,0.247,-0.957,
691621129,-0.114,0.288,-1.015,
691659653,-0.132,0.264,-0.995,
691698178,-0.152,0.238,-0.996,
691736702,-0.166,0.239,-1.012,
691775226,-0.241,0.216,-1.05,
691813751,-0.254,0.209,-1.004,
691852275,-0.215,0.222,-1.041,
691890799,-0.247,0.25,-0.971,
691929324,-0.186,0.218,-0.996,
691967848,-0.177,0.183,-1.029,
692006372,-0.122,0.242,-0.961,
692044897,-0.032,0.254,-0.888,
692083421,0.039,0.291,-0.974,
692121945,0.113,0.284,-0.944,
692160470,0.207,0.306,-0.925,
692198994,0.233,0.291,-1.033,
692237519,0.29,0.286,-1.002,
692276043,0.297,0.322,-1.007,
692314567,0.243,0.287,-1.021,
692353092,0.194,0.286,-0.985,
692391616,0.055,0.189,-0.984,
692430140,0.042,0.242,-0.993,
692468665,-0.09,0.203,-0.987,
692507189,-0.162,0.162,-0.99,
692545713,-0.201,0.171,-0.932,
692584238,-0.225,0.167,-0.955,
692622762,-0.244,0.217,-0.953,
692661286,-0.335,0.161,-1.052,
692699811,-0.375,0.185,-0.971,
692738335,-0.384,0.158,-0.976,
692776859,-0.324,0.152,-0.97,
692815383,-0.257,0.128,-0.994,
692853908,-0.23,0.138,-1.026,
692892432,-0.213,0.16,-0.96,
692930957,-0.144,0.114,-0.962,
692969481,-0.048,0.134,-1.017,
693008005,0.004,0.165,-0.991,
693046530,0.119,0.21,-0.978,
693085054,0.205,0.263,-1.05,
693123579,0.237,0.316,-1.045,
693162103,0.303,0.363,-0.98,
693200627,0.279,0.38,-1.013,
693239151,0.278,0.397,-0.958,
693277676,0.203,0.359,-0.965,
693316201,0.101,0.29,-0.93,
693354725,0.069,0.245,-0.927,
693393249,0.005,0.169,-0.969,
693431774,-0.035,0.124,-0.978,
693470298,-0.154,0.111,-0.969,
693508822,-0.294,0.133,-0.98,
693547347,-0.332,0.056,-1.013,
693585870,-0.323,0.035,-1.076,
693624395,-0.301,-0.005,-0.893,
693662919,-0.221,-0.16,-1.126,
693701444,-0.132,-0.199,-1.273,
693739968,-0.048,0.063,-1.334,
693778493,-0.03,0.082,-1.151,
693817017,-0.105,0.002,-1.043,
693855541,-0.091,0.08,-0.853,
693894065,-0.036,0.04,-0.857,
693932590,-0.021,0.098,-0.716,
693971114,-0.001,0.171,-0.579,
694009639,0,0.17,-0.62,
694048163,-0.025,0.236,-0.652,
694086687,-0.116,0.185,-0.89,
694125212,-0.109,0.101,-1.327,
694163736,-0.116,0.04,-1.645,
694202260,-0.092,0.11,-1.47,
694240785,-0.088,0.108,-1.389,
694279310,-0.072,0.112,-1.189,
694317834,-0.066,0.111,-1.049,
694356358,-0.059,0.125,-0.956,
694394882,-0.059,0.133,-0.847,
694433406,-0.032,0.172,-0.751,
694471931,0.013,0.177,-0.683,
694510456,0.042,0.163,-0.639,
694548980,0.055,0.146,-0.644,
694587504,-0.007,0.042,-0.819,
694626029,0.009,0.013,-1.025,
694664553,-0.002,-0.067,-1.255,
694703078,-0.118,0.035,-1.364,
694741602,-0.171,0.065,-1.494,
694780126,-0.169,0.074,-1.408,
694818651,0.101,0.028,-1.14,
694857175,0.055,-0.014,-0.999,
694895699,0.001,-0.081,-0.929,
694934224,-0.05,-0.07,-0.837,
694972748,-0.095,-0.025,-0.866,
695011272,-0.08,0.017,-0.845,
695049797,0.031,-0.178,-0.727,
695088321,-0.143,-0.268,-1.089,
695126846,-0.182,-0.072,-0.986,
695165370,-0.109,-0.151,-1.054,
695203894,-0.051,-0.106,-1.188,
695242419,-0.059,-0.015,-1.014,
695280943,0.052,-0.079,-1.12,
695319468,0.106,0.041,-1.014,
695357992,0.084,-0.082,-0.912,
695396516,-0.023,-0.183,-0.894,
695435041,0.126,0.005,-0.885,
695473565,-0.019,-0.007,-0.94,
695512089,0.127,-0.061,-0.907,
695550614,0.192,0.068,-1.046,
695589138,-0.006,0.085,-1.105,
695627662,0.169,0.02,-0.989,
695666187,0.084,0.207,-1.102,
695704711,0.05,0.169,-1.153,
695743236,-0.009,0.258,-1.166,
695781760,-0.058,0.169,-1.047,
695820285,0.029,0.087,-0.968,
695858809,0.109,-0.107,-0.997,
695897333,0.204,-0.006,-1.017,
695935858,0.12,-0.075,-0.991,
695974382,0.118,-0.145,-0.96,
696012907,0.049,-0.126,-1.01,
696051431,0.013,-0.013,-0.981,
696089955,-0.051,-0.27,-0.872,
696128480,-0.075,-0.113,-1.04,
696167004,-0.137,-0.012,-1.061,
696205528,-0.113,-0.073,-0.955,
696244053,-0.191,-0.013,-1.078,
696282577,-0.105,-0.157,-1.071,
696321101,-0.083,-0.248,-1.027,
696359626,-0.047,-0.144,-1.018,
696398150,-0.068,-0.179,-1.02,
696436674,-0.128,-0.093,-0.99,
696475199,-0.009,-0.049,-1.104,
696513723,-0.082,-0.225,-0.93,
696552248,-0.012,-0.092,-0.912,
696590772,0.018,-0.202,-1.122,
696629297,0.025,-0.106,-0.962,
696667821,-0.005,-0.135,-0.927,
696706346,-0.003,-0.056,-1.056,
696744870,0.009,-0.059,-1.085,
696783394,0.064,-0.317,-1.149,
696821918,0.078,-0.467,-1.079,
696860443,0.024,-0.471,-0.747,
696898967,-0.065,-0.67,-1.119,
696937491,-0.002,-0.495,-0.979,
696976016,-0.098,-0.455,-0.844,
697014541,-0.172,-0.49,-0.901,
697053065,-0.25,-0.297,-0.886,
697091590,-0.229,-0.288,-0.94,
697130113,-0.07,-0.126,-0.811,
697168638,-0.155,-0.223,-0.813,
697207162,-0.246,-0.143,-0.74,
697245687,-0.21,-0.092,-0.691,
697284211,-0.21,-0.115,-0.773,
697322736,-0.191,-0.181,-0.814,
697361260,-0.126,-0.205,-0.946,
697399784,0.003,-0.3,-1.147,
697438309,0.003,-0.323,-1.248,
697476833,0.023,-0.481,-1.304,
697515358,0.02,-0.6,-1.329,
697553882,0.086,-0.576,-1.348,
697592407,0.116,-0.559,-1.005,
697630931,0.121,-0.485,-0.848,
697669455,0.069,-0.515,-0.748,
697707980,-0.012,-0.553,-0.613,
697746504,-0.003,-0.407,-0.589,
697785028,-0.071,-0.276,-0.672,
697823553,-0.111,-0.195,-0.666,
697862077,-0.068,-0.125,-0.627,
697900602,-0.142,-0.19,-0.791,
697939126,-0.193,-0.154,-0.846,
697977650,-0.18,-0.259,-0.966,
698016175,-0.124,-0.293,-1.225,
698054700,-0.294,-0.378,-1.412,
698093224,-0.218,-0.407,-1.448,
698131749,-0.071,-0.407,-1.452,
698170273,-0.093,-0.368,-1.254,
698208797,-0.036,-0.262,-1.031,
698247321,-0.008,-0.142,-0.868,
698285846,-0.001,0,-0.742,
698324371,-0.001,-0.023,-0.648,
698362895,-0.015,-0.05,-0.615,
698401419,0.015,-0.061,-0.567,
698439944,0.015,-0.134,-0.668,
698478468,-0.019,-0.184,-0.788,
698516992,-0.087,-0.192,-1.002,
698555517,-0.18,-0.151,-1.228,
698594041,-0.276,-0.074,-1.4,
698632566,-0.134,-0.078,-1.403,
698671090,0.108,-0.051,-1.364,
698709614,0.207,-0.055,-1.269,
698748139,-0.049,-0.051,-1.104,
698786664,-0.155,-0.034,-0.956,
698825188,-0.14,-0.017,-0.964,
698863712,-0.249,-0.069,-0.943,
698902236,-0.222,-0.019,-1.016,
698940761,-0.254,-0.029,-0.969,
698979285,-0.305,-0.119,-1.001,
699017810,-0.184,-0.118,-0.953,
699056334,-0.184,-0.182,-0.769,
699094859,-0.146,-0.289,-0.939,
699133383,-0.004,-0.268,-0.959,
699171907,0.091,-0.118,-0.905,
699210432,0.056,-0.031,-0.978,
699248957,0.078,0.018,-1,
699287480,0.023,0.084,-1.118,
699326005,-0.048,0.143,-1.145,
699364530,-0.027,0.222,-1.178,
699403054,-0.147,0.31,-1.128,
699441579,-0.323,0.384,-1.143,
699480103,-0.448,0.338,-1.034,
699518627,-0.553,0.242,-1.025,
699557152,-0.461,0.098,-0.944,
699595676,-0.404,-0.026,-0.919,
699634201,-0.342,-0.155,-0.873,
699672725,-0.332,-0.181,-0.91,
699711249,-0.06,0.024,-0.96,
699749774,0.082,0.011,-0.947,
699788298,0.216,0.03,-1.069,
699826823,0.409,0.05,-1.051,
699865347,0.528,0.029,-1.013,
699903871,0.544,0.04,-0.968,
699942396,0.362,0.026,-0.922,
699980920,-0.08,-0.037,-0.975,
700019445,-0.301,-0.038,-0.991,
700057969,-0.622,-0.043,-1.011,
700096494,-0.801,-0.04,-1.094,
700135018,-0.724,-0.111,-0.986,
700173542,-0.534,-0.035,-0.975,
700212067,-0.347,-0.043,-0.948,
700250591,-0.201,0.029,-1.001,
700289116,0.015,-0.072,-1.031,
700327640,0.279,-0.303,-1.012,
700366164,0.448,-0.394,-0.841,
700404689,0.305,-0.244,-0.821,
700443214,0.132,0.011,-1.015,
700481738,-0.299,0.345,-1.212,
700520262,-0.588,0.631,-1.432,
700558787,-0.455,0.573,-1.248,
700597312,-0.272,0.48,-1.098,
700635836,-0.03,0.384,-0.901,
700674360,-0.118,-0.031,-0.779,
700712885,-0.118,-0.144,-0.889,
700751409,-0.119,-0.365,-0.781,
700789934,-0.138,-0.403,-0.913,
700828458,-0.109,-0.54,-0.905,
700866982,-0.064,-0.39,-0.877,
700905507,-0.097,-0.278,-0.949,
700944031,-0.076,0.006,-0.962,
700982555,-0.16,0.178,-1.124,
701021080,-0.242,0.347,-1.206,
701059604,-0.179,0.43,-1.208,
701098129,-0.158,0.375,-1.147,
701136653,-0.144,0.236,-1.099,
701175178,-0.026,0.098,-1.024,
701213702,-0.092,-0.057,-0.977,
701252227,-0.127,-0.169,-0.928,
701290751,-0.077,-0.323,-0.88,
701329276,-0.124,-0.287,-0.905,
701367800,0.1,-0.132,-0.926,
701406324,0.296,-0.217,-0.952,
701444849,0.615,-0.168,-1.022,
701483373,0.654,-0.323,-1.036,
701521898,-0.016,-0.13,-1.085,
701560423,-0.499,0.097,-1.057,
701598947,-0.615,0.16,-0.989,
701637471,-0.697,0.027,-1.038,
701675996,-0.595,-0.008,-0.981,
701714520,-0.427,0,-0.955,
701753045,-0.253,-0.076,-0.946,
701791569,-0.096,-0.049,-0.978,
701830094,0.028,-0.007,-1.002,
701868618,0.18,-0.053,-1.09,
701907142,0.323,-0.039,-1.099,
701945667,0.426,-0.005,-1.082,
701984191,0.621,-0.137,-1.011,
702022716,0.63,-0.181,-0.946,
702061241,0.347,-0.075,-0.94,
702099765,0.018,-0.013,-0.981,
702138289,-0.268,0,-0.997,
702176814,-0.524,-0.019,-1.037,
702215338,-0.585,-0.021,-1.048,
702253863,-0.598,-0.034,-1.022,
702292387,-0.503,-0.043,-1.003,
702330911,-0.39,0.002,-0.962,
702369436,-0.247,-0.036,-0.976,
702407960,-0.107,-0.025,-0.987,
702446485,0.085,-0.039,-0.974,
702485009,0.254,-0.046,-0.979,
702523534,0.481,-0.075,-0.922,
702562059,0.503,-0.062,-0.959,
702600582,0.241,0.001,-1.066,
702639107,-0.178,0.08,-1.304,
702677632,-0.447,0.188,-1.417,
702716156,-0.444,0.126,-1.386,
702754680,-0.261,-0.001,-1.193,
702793205,-0.096,-0.058,-0.967,
702831729,-0.075,-0.05,-0.82,
702870254,-0.053,0.012,-0.684,
702908778,0.071,0.028,-0.512,
702947303,0.051,0.066,-0.508,
702985827,0.009,0.098,-0.585,
703024352,-0.053,0.102,-0.781,
703062876,-0.206,0.178,-1.107,
703101401,-0.238,0.145,-1.428,
703139925,-0.299,0.084,-1.73,
703178450,-0.148,0.058,-1.702,
703216974,-0.068,0.063,-1.438,
703255498,-0.041,0.078,-1.156,
703294023,-0.04,0.049,-0.935,
703332547,-0.049,0.11,-0.765,
703371072,-0.002,0.177,-0.608,
703409596,0.086,0.135,-0.499,
703448121,0.148,0.114,-0.388,
703486645,0.039,0.161,-0.492,
703525170,-0.035,0.153,-0.644,
703563694,-0.159,0.078,-0.96,
703602219,-0.22,-0.045,-1.316,
703640743,-0.222,-0.118,-1.588,
703679268,-0.264,-0.089,-1.675,
703717792,-0.239,-0.126,-1.602,
703756317,-0.068,-0.142,-1.298,
703794841,0.019,-0.197,-0.998,
703833366,0.017,-0.221,-0.849,
703871890,0.073,-0.08,-0.704,
703910414,0.174,-0.079,-0.634,
703948939,0.27,-0.079,-0.618,
703987464,0.281,-0.135,-0.662,
704025988,0.079,-0.215,-0.819,
704064513,-0.422,-0.205,-1.094,
704103037,-0.621,-0.123,-1.258,
704141562,-0.646,-0.072,-1.274,
704180086,-0.569,-0.065,-1.261,
704218610,-0.321,-0.013,-1.148,
704257135,-0.127,0.036,-1.063,
704295659,-0.007,0.035,-0.959,
704334184,0.132,0.013,-0.894,
704372709,0.271,0.016,-0.847,
704411233,0.437,-0.046,-0.739,
704449757,0.366,-0.033,-0.756,
704488282,0.139,0.052,-0.84,
704526806,-0.248,0.162,-1.07,
704565331,-0.531,0.334,-1.341,
704603855,-0.514,0.337,-1.415,
704642380,-0.428,0.171,-1.429,
704680904,-0.152,-0.062,-1.094,
704719429,-0.058,-0.08,-0.897,
704757953,0.025,-0.073,-0.694,
704796478,0.03,-0.138,-0.642,
704835002,-0.013,-0.109,-0.666,
704873526,-0.085,-0.095,-0.718,
704912051,-0.262,0.038,-0.888,
704950575,-0.437,0.17,-1.072,
704989100,-0.487,0.256,-1.212,
705027624,-0.43,0.222,-1.304,
705066149,-0.308,0.208,-1.321,
705104673,-0.111,0.078,-1.254,
705143198,0.104,-0.067,-1.079,
705181723,0.212,-0.07,-0.854,
705220247,0.266,-0.204,-0.732,
705258772,0.341,-0.164,-0.602,
705297296,0.442,-0.066,-0.722,
705335821,0.142,-0.057,-1.007,
705374345,-0.306,0.033,-1.418,
705412869,-0.482,0.146,-1.448,
705451394,-0.689,0.127,-1.432,
705489918,-0.557,0.007,-1.237,
705528443,-0.3,-0.066,-1.047,
705566968,-0.135,-0.116,-0.804,
705605492,-0.068,-0.044,-0.692,
705644017,-0.089,0.014,-0.629,
705682541,-0.132,-0.057,-0.705,
705721066,-0.099,0.02,-0.741,
705759590,-0.296,0.075,-0.875,
705798115,-0.043,-0.067,-0.895,
705836639,0.054,-0.186,-1.176,
705875164,-0.091,-0.004,-0.921,
705913688,-0.081,-0.344,-1.715,
705952213,-0.118,-0.053,-1.249,
705990737,-0.208,-0.079,-1.336,
706029262,-0.233,0.081,-1.27,
706067786,-0.175,0.061,-1.073,
706106311,-0.127,0.037,-0.908,
706144835,-0.011,0.099,-0.809,
706183359,0.081,0.153,-0.721,
706221884,0.148,0.207,-0.682,
706260409,0.147,0.074,-0.715,
706298933,0.034,0.076,-0.742,
706337457,-0.023,0.011,-0.831,
706375982,0.012,-0.071,-1.013,
706414507,-0.078,-0.103,-1.078,
706453031,-0.121,-0.022,-1.371,
706491556,-0.208,0.02,-1.494,
706530080,-0.273,0.104,-1.349,
706568605,-0.161,0.203,-1.435,
706607129,-0.114,0.387,-1.034,
706645654,-0.043,0.422,-0.856,
706684178,0.047,0.346,-0.799,
706722702,0.081,0.2,-0.732,
706761228,0.132,0.301,-0.679,
706799752,0.162,0.06,-0.674,
706838276,0.056,-0.09,-0.784,
706876801,0.048,-0.262,-1.047,
706915325,-0.048,-0.59,-1.261,
706953850,-0.186,-0.574,-1.392,
706992374,-0.334,-0.493,-1.224,
707030899,-0.374,-0.538,-1.061,
707069423,-0.355,-0.236,-0.728,
707107948,-0.255,-0.174,-0.795,
707146473,-0.171,-0.082,-0.728,
707184997,-0.057,-0.008,-0.768,
707223521,0.028,-0.101,-0.912,
707262046,0.196,0.129,-1.061,
707300570,0.262,0.367,-1.312,
707339095,0.166,0.101,-1.235,
707377619,0.142,0.178,-1.101,
707416144,0.096,0.328,-1.082,
707454669,0.032,0.45,-1.061,
707493193,-0.055,0.417,-1.019,
707531718,-0.141,0.358,-0.697,
707570242,-0.255,0.267,-0.878,
707608767,-0.245,0.349,-1.193,
707647291,-0.107,0.221,-1.079,
707685816,-0.46,-0.13,-0.626,
707724340,-0.465,-0.527,-0.845,
707762865,-0.375,-0.888,-0.842,
707801390,-0.437,-0.703,-0.389,
707839914,-0.477,-0.762,-0.218,
707878439,-0.436,-0.983,-0.126,
