#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
430391114,0.027,-0.006,-1.019,
430429637,0.027,-0.007,-1.018,
430468161,0.027,-0.006,-1.019,
430506685,0.027,-0.007,-1.019,
430545208,0.027,-0.006,-1.019,
430583732,0.027,-0.006,-1.019,
430622256,0.027,-0.006,-1.019,
430660780,0.027,-0.006,-1.018,
430699303,0.027,-0.006,-1.019,
430737827,0.027,-0.006,-1.019,
430776351,0.027,-0.006,-1.019,
430814875,0.027,-0.006,-1.019,
430853398,0.026,-0.006,-1.019,
430891922,0.027,-0.006,-1.018,
430930445,0.027,-0.006,-1.019,
430968969,0.027,-0.006,-1.019,
431007493,0.027,-0.006,-1.019,
431046017,0.027,-0.006,-1.019,
431084541,0.027,-0.006,-1.019,
431123064,0.027,-0.006,-1.019,
431161588,0.027,-0.006,-1.019,
431200112,0.027,-0.006,-1.019,
431238635,0.027,-0.006,-1.019,
431277159,0.027,-0.007,-1.019,
431315683,0.027,-0.007,-1.018,
431354206,0.027,-0.006,-1.018,
431392730,0.027,-0.006,-1.019,
431431254,0.027,-0.007,-1.019,
431469777,0.027,-0.006,-1.019,
431508301,0.027,-0.006,-1.019,
431546825,0.027,-0.006,-1.019,
431585348,0.027,-0.006,-1.019,
431623872,0.027,-0.006,-1.019,
431662396,0.027,-0.006,-1.018,
431700920,0.027,-0.006,-1.019,
431739443,0.027,-0.006,-1.019,
431777967,0.027,-0.006,-1.018,
431816491,0.027,-0.007,-1.019,
431855014,0.027,-0.006,-1.019,
431893538,0.027,-0.007,-1.018,
431932062,0.027,-0.007,-1.019,
431970585,0.027,-0.006,-1.019,
432009110,0.027,-0.006,-1.019,
432047633,0.027,-0.006,-1.019,
432086157,0.027,-0.006,-1.018,
432124680,0.027,-0.006,-1.019,
432163204,0.027,-0.007,-1.018,
432201728,0.027,-0.006,-1.019,
432240251,0.027,-0.006,-1.018,
432278775,0.027,-0.006,-1.019,
432317299,0.027,-0.007,-1.019,
432355822,0.027,-0.007,-1.019,
432394347,0.027,-0.007,-1.019,
