#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
811587878,-0.291,-0.175,-0.034,
811626403,-0.437,0.142,0.457,
811664929,-1.01,0.375,1.462,
811703455,-0.724,0.255,1.01,
811741980,0.155,0.192,0.014,
811780505,1.605,-0.039,-2.518,
811819031,1.908,-0.026,-3.779,
811857556,1.358,0.31,-2.459,
811896082,0.658,-0.328,-1.2,
811934607,-0.088,-0.884,-0.278,
811973133,-1.045,-0.706,0.883,
812011658,-1.806,-0.583,0.731,
812050183,-2.412,0.281,0.78,
812088709,-2.586,0.395,0.92,
812127235,-1.582,-0.565,0.954,
812165760,0.649,-0.666,0.403,
812204285,2.535,0.551,-1.915,
812242811,2.594,1.479,-2.373,
812281336,2.03,1.186,-1.912,
812319862,1.133,0.511,-1.249,
812358387,0.405,0.017,-0.636,
812396913,-0.12,-0.413,-0.293,
812435438,-0.672,-0.361,0.614,
812473964,-1.519,-0.069,1.604,
812512489,-1.246,0.049,1.564,
812551014,-0.137,-0.284,0.533,
812589540,0.286,-0.427,-1.299,
812628065,0.112,-0.103,-3.612,
812666591,-0.402,-0.295,-2.296,
812705117,-0.321,0.463,-1.764,
812743642,-0.172,0.166,-1.601,
812782168,0.12,0.287,-0.668,
812820693,0.612,0.891,-0.376,
812859219,1.169,1.175,-0.821,
812897744,1.169,1.189,-0.642,
812936269,0.969,0.583,-1.117,
812974795,0.617,-0.132,-1.204,
813013320,0.181,-1.067,-0.685,
813051846,-0.132,-1.371,-0.075,
813090371,-0.77,-0.373,0.548,
813128897,-2.559,0.564,0.067,
813167423,-2.694,-0.571,-1.44,
813205948,-1.822,-0.493,-0.702,
813244473,-1.175,-0.543,-0.088,
813282999,-0.302,-0.691,0.123,
813321525,2.932,-1.171,0.186,
813360050,2.922,-0.25,-1.156,
813398575,2.174,-0.273,-1.21,
813437101,0.565,-0.981,-0.222,
813475626,-0.843,-1.2,0.17,
813514152,-0.928,-0.572,0.23,
813552677,-1.275,-0.092,0.539,
813591203,-1.397,0.425,0.679,
813629728,-0.632,0.543,0.763,
813668254,0.731,0.38,0.079,
813706779,1.04,0.417,-1.778,
813745304,1.527,0.287,-3.437,
813783830,1.116,1.079,-3.722,
813822356,0.979,0.581,-2.358,
813860881,0.461,0.281,-1.353,
813899407,0.19,0.165,-0.617,
813937932,0.09,0.238,-0.03,
813976457,-0.232,0.413,0.509,
814014983,-0.94,0.537,0.682,
814053509,-1.12,0.408,0.647,
814092034,-1.647,-0.142,1.19,
814130559,-0.607,-0.799,1.441,
814169085,2.646,-2.751,-0.581,
814207610,1.805,-2.039,-1.555,
814246136,1.869,-0.421,-2.029,
814284662,1,0.185,-1.136,
814323187,0.339,0.607,-0.777,
814361713,0.549,0.823,-0.649,
814400238,0.69,1.214,-0.596,
814438763,0.841,1.277,-0.797,
814477289,0.871,0.887,-0.842,
814515815,0.621,0.438,-0.287,
814554340,-0.222,-1.423,-0.476,
814592866,-1.715,-2.268,-0.954,
814631391,-2.213,-1.942,-1.097,
814669916,-1.942,-1.257,-0.682,
814708442,-1.728,-0.304,0.103,
814746968,-0.088,-0.249,0.462,
814785493,1.55,0.351,0.336,
814824019,2.29,1.035,-0.229,
814862544,2.416,1.379,-0.981,
814901069,1.849,1.001,-1.116,
814939595,1.133,0.696,-0.924,
814978121,0.538,0.551,-0.593,
815016646,0.171,0.752,-0.326,
815055171,-0.086,0.932,-0.04,
815093697,-0.651,0.62,0.639,
815132222,-0.839,-0.204,0.052,
815170748,-0.481,-0.962,-1.487,
815209273,-0.453,-1.746,-2.277,
815247799,-0.958,-2.117,-1.603,
815286324,-0.475,-1.524,-1.314,
815324850,-0.618,-1.056,-0.691,
815363375,-0.865,-0.643,-0.15,
815401901,-0.673,-0.244,0.226,
815440427,-1.275,0.11,0.791,
815478952,-0.773,0.345,0.944,
815517477,0.622,0.013,0.504,
815556003,1.776,0.589,-0.57,
815594528,2.463,1.296,-2.1,
815633054,1.982,1.315,-1.969,
815671579,0.937,0.821,-1.029,
815710105,-0.015,0.125,-0.746,
815748630,-0.925,-0.335,-0.344,
