F1_MEAN_on_ACC_X,F5_VAR_on_ACC_X,F9_MIN_on_ACC_X,F13_MAX_on_ACC_X,F2_MEAN_on_ACC_Y,F6_VAR_on_ACC_Y,F10_MIN_on_ACC_Y,F14_MAX_on_ACC_Y,F3_MEAN_on_ACC_Z,F7_VAR_on_ACC_Z,F11_MIN_on_ACC_Z,F15_MAX_on_ACC_Z,F4_MEAN_on_ACC_V,F8_VAR_on_ACC_V,F12_MIN_on_ACC_V,F16_MAX_on_ACC_V,class
0.0018461538461538465,1.841715976331361e-06,-0.001,0.006,0.01869230769230769,1.751479289940829e-06,0.016,0.022,0.993798076923077,1.7957655316092058e-06,0.991,0.997,0.9939773781833918,1.7889673630255842e-06,0.9911634577606259,0.9971644799129179,Mirovanje
0.001528846153846154,1.34532174556213e-06,-0.001,0.004,0.01838461538461538,2.198224852071229e-06,0.014,0.022,0.994048076923077,2.3726886090313926e-06,0.991,0.998,0.9942210355266137,2.3594394646941907e-06,0.9911826269663931,0.9981813462492675,Mirovanje
0.0019423076923076924,1.6312869822485203e-06,0.0,0.005,0.018326923076923074,1.5661982248523767e-06,0.016,0.022,0.9943942307692306,1.950351332102862e-06,0.991,0.998,0.9945666002558623,1.9603478036422928e-06,0.9911715290503456,0.998200881586467,Mirovanje
0.0015576923076923077,6.515902366863903e-06,-0.012,0.012,0.01831730769230769,2.9858542899410334e-06,0.011,0.025,0.9936153846153846,4.8948224852018996e-05,0.951,1.01,0.9937901607233329,4.904914180015041e-05,0.9511393168195708,1.0103113381527498,Mirovanje
0.0015,2.0769230769230764e-06,-0.001,0.005,0.018451923076923074,2.401534763313729e-06,0.014,0.022,0.994625,8.157451922952141e-06,0.986,1.01,0.994799513042378,8.178850647522218e-06,0.9861830458895549,1.0101791920248604,Mirovanje
0.0014903846153846156,1.8845229289940826e-06,-0.001,0.005,0.01863461538461538,1.7703402366865402e-06,0.015,0.021,0.994173076923077,2.258505916397091e-06,0.991,0.999,0.9943506536343519,2.2680015524523256e-06,0.9912063357343919,0.9991446341746524,Mirovanje
0.0019615384615384616,2.1523668639053263e-06,0.0,0.007,0.01844230769230769,2.1312869822488344e-06,0.014,0.021,0.9942884615384615,1.4360207097885436e-06,0.992,0.998,0.9944635636700003,1.4513019940265437e-06,0.9921370873019514,0.9981853535290928,Mirovanje
0.0018653846153846155,2.1934171597633136e-06,-0.002,0.005,0.018749999999999996,2.0913461538462188e-06,0.015,0.022,0.994028846153846,1.6049371306392501e-06,0.99,0.996,0.9942095664036468,1.6169176262348373e-06,0.990168167535192,0.996244949798994,Mirovanje
0.0018365384615384615,2.0982803254437893e-06,-0.001,0.005,0.01846153846153846,1.652366863905564e-06,0.015,0.021,0.9942884615384615,2.878328402400321e-06,0.989,1.0,0.9944634199920233,2.881297768486668e-06,0.9892355634529119,1.0002204756952338,Mirovanje
0.0018846153846153848,1.7559171597633161e-06,0.0,0.005,0.018125,2.3978365384617764e-06,0.015,0.022,0.9944807692307691,1.4227071013506176e-06,0.991,0.997,0.9946497864336382,1.44657828660133e-06,0.991121586890327,0.997205094250927,Mirovanje
0.0017211538461538466,1.6241678994082836e-06,-0.001,0.005,0.01838461538461538,1.9289940828405116e-06,0.014,0.022,0.994326923076923,1.1431213020607345e-06,0.992,0.997,0.994500147422922,1.139468094324414e-06,0.9921632930117904,0.997205094250927,Mirovanje
0.001721153846153846,1.6818602071005942e-06,0.0,0.005,0.018307692307692306,1.8668639053255305e-06,0.015,0.021,0.9939615384615385,1.6139053253816371e-06,0.991,0.997,0.9941334032096608,1.6131612392555894e-06,0.9911311719444607,0.9972256514951869,Mirovanje
0.00175,1.8413461538461538e-06,-0.002,0.005,0.018471153846153845,1.9030140532545303e-06,0.015,0.021,0.9939711538461538,1.5087832841986781e-06,0.992,0.997,0.994146193570847,1.499654750047874e-06,0.9921501902433925,0.9972010830319028,Mirovanje
0.001557692307692308,2.13128698224852e-06,0.0,0.007,0.018221153846153845,2.1337832840238793e-06,0.014,0.023,0.9945961538461537,1.5292159766255864e-06,0.991,0.998,0.9947664007323229,1.5483586747189193e-06,0.9911679978691806,0.9981452800068735,Mirovanje
0.0013653846153846155,1.3472633136094658e-06,0.0,0.005,0.018269230769230767,1.6390532544380797e-06,0.015,0.021,0.9941249999999999,2.0324519235392913e-06,0.991,0.998,0.9942952967082519,2.026405388155794e-06,0.9911478194497529,0.9981447790776646,Mirovanje
0.0016250000000000004,2.003605769230772e-06,-0.001,0.005,0.01850961538461538,2.115292159763412e-06,0.015,0.022,0.993875,1.6286057690217959e-06,0.991,0.998,0.9940507459138541,1.6241634946956296e-06,0.9912017958014402,0.9981813462492675,Mirovanje
0.0017403846153846154,1.6345229289940846e-06,-0.001,0.005,0.018182692307692306,2.6108542899411463e-06,0.015,0.021,0.9940096153846155,1.7979844666449196e-06,0.991,0.997,0.9941795632390293,1.794114775965916e-06,0.9911679978691806,0.9972291612262449,Mirovanje
0.0018269230769230771,1.720044378698226e-06,0.0,0.005,0.018288461538461535,2.1090976331363605e-06,0.015,0.021,0.9937788461538463,1.864552513497486e-06,0.991,0.998,0.9939507177033614,1.865007742241076e-06,0.9911821225183594,0.9981643151305299,Mirovanje
0.001951923076923077,1.9496116863905336e-06,0.0,0.005,0.018432692307692306,2.130085059171764e-06,0.014,0.024,0.9940384615384615,1.5754437875381555e-06,0.992,0.997,0.9942133150738848,1.5764374891036326e-06,0.9921008013301874,0.9971704969562628,Mirovanje
0.0017788461538461539,1.7876294378698236e-06,-0.001,0.006,0.01854807692307692,1.805380917159862e-06,0.015,0.022,0.9941346153846153,2.1934171591242446e-06,0.991,0.998,0.9943110374829349,2.176124225039544e-06,0.9911503417746472,0.9981643151305299,Mirovanje
0.0016538461538461542,2.130177514792902e-06,-0.001,0.006,0.018346153846153842,1.8032544378701154e-06,0.015,0.023,0.9940192307692308,1.6727070999422722e-06,0.991,0.997,0.9941918776750547,1.6642111025921835e-06,0.9911947336421839,0.9972231445368684,Mirovanje
0.0018365384615384615,2.4252034023668643e-06,0.0,0.006,0.01829807692307692,2.3630732248521437e-06,0.015,0.022,0.9936057692307692,3.10419748572599e-06,0.989,0.999,0.9937783482702179,3.104124701391875e-06,0.9891481183321333,0.9991886708725235,Mirovanje
0.0018076923076923077,2.2322485207100616e-06,-0.002,0.006,0.017894230769230766,1.8830436390535749e-06,0.014,0.022,0.9940673076923076,2.024315828186296e-06,0.991,0.997,0.9942320612978082,2.0313644345515414e-06,0.9911311719444607,0.9971855394057818,Mirovanje
